x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
61,46,79,57,62,62,98,51,81,26,31,31,78,41,0 km/h,2025-02-14_01:06,2025-02-14_01:06,1s,30.0,0.0,0.0,0.0
61,46,79,57,62,62,98,51,81,26,31,31,78,41,0 km/h,,,,,,,
61,46,79,57,62,62,98,51,81,26,31,31,78,41,0 km/h,,,,,,,
61,46,71,54,62,62,97,51,81,26,31,31,78,41,0 km/h,,,,,,,
58,28,76,61,97,58,102,56,79,22,28,29,79,41,0 km/h,,,,,,,
58,28,76,61,97,58,102,56,79,22,28,29,79,41,0 km/h,,,,,,,
60,45,71,54,62,62,97,51,81,26,31,31,78,41,0 km/h,,,,,,,
61,46,71,54,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
60,45,71,54,62,62,97,51,78,26,31,31,78,40,0 km/h,,,,,,,
60,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
60,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
60,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
60,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
60,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
60,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
60,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
61,45,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
61,46,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
61,46,80,57,62,62,97,51,78,26,31,31,78,41,0 km/h,,,,,,,
