x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
98,64,114,73,98,112,128,55,112,45,45,54,112,58,0 km/h,2025-02-14_01:39,2025-02-14_01:40,40s,30.0,0.0,0.0,0.0
32,58,57,66,75,51,75,55,51,25,25,34,54,46,0 km/h,,,,,,,
165,144,185,156,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,128,180,158,201,163,205,153,184,121,128,127,54,45,0 km/h,,,,,,,
165,144,185,156,166,166,201,150,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,185,156,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,165,163,205,153,185,121,127,150,54,45,0 km/h,,,,,,,
165,144,185,156,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,185,156,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,112,58,0 km/h,,,,,,,
98,64,114,73,124,113,127,53,113,44,44,68,54,45,0 km/h,,,,,,,
165,144,185,156,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,150,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,182,159,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,182,159,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,182,159,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,182,159,168,163,205,153,185,121,127,152,54,46,0 km/h,,,,,,,
165,144,185,156,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,46,0 km/h,,,,,,,
165,144,185,156,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,112,58,0 km/h,,,,,,,
97,64,115,73,123,111,128,58,111,44,44,48,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,112,58,0 km/h,,,,,,,
98,65,115,73,123,113,128,58,113,44,44,48,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,112,58,0 km/h,,,,,,,
98,65,115,73,122,109,128,57,109,45,45,48,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,202,149,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,153,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,150,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,154,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,150,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,154,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,178,154,166,166,203,150,182,125,130,130,183,139,0 km/h,,,,,,,
163,127,180,158,168,163,205,154,185,121,127,152,54,45,0 km/h,,,,,,,
165,144,176,153,166,166,203,151,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,59,65,74,55,75,43,54,24,24,38,54,46,0 km/h,,,,,,,
165,144,178,154,197,166,205,149,184,124,130,129,183,139,0 km/h,,,,,,,
165,144,178,154,197,166,205,149,184,124,130,129,183,139,0 km/h,,,,,,,
165,144,178,154,197,166,205,149,185,124,130,129,183,139,0 km/h,,,,,,,
32,56,57,66,36,55,75,43,55,23,23,38,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,204,151,185,124,130,130,183,139,0 km/h,,,,,,,
31,55,57,66,36,55,75,43,55,23,23,38,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,204,151,184,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,36,55,75,43,55,23,23,38,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,204,151,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,35,55,75,43,55,23,23,39,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,204,151,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,71,53,74,55,53,24,24,33,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,204,151,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,71,53,74,56,53,24,24,33,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,204,151,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,73,53,74,56,53,24,24,34,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,72,53,74,56,53,24,24,34,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,36,55,75,43,55,23,23,38,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,184,124,130,130,183,139,0 km/h,,,,,,,
31,55,57,66,74,56,75,43,55,23,23,38,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,184,124,130,130,183,139,0 km/h,,,,,,,
31,55,57,66,74,56,75,43,55,23,23,38,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
31,55,57,66,73,54,74,56,54,24,24,34,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,71,54,74,55,54,24,24,33,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
32,56,57,66,73,54,75,54,54,24,24,34,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,184,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,184,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,184,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,184,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,185,124,130,130,183,139,0 km/h,,,,,,,
31,55,57,66,71,53,74,55,53,24,24,33,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,184,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,204,150,184,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,204,150,185,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,204,150,185,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,183,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,183,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,202,150,183,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,183,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,149,183,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,203,150,183,124,130,130,183,139,0 km/h,,,,,,,
163,128,173,155,163,163,205,153,186,121,128,148,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,203,150,183,124,130,130,183,139,0 km/h,,,,,,,
163,127,173,155,202,163,205,153,186,121,127,128,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,202,150,183,124,130,130,183,139,0 km/h,,,,,,,
163,127,173,155,202,163,205,153,186,121,127,128,54,46,0 km/h,,,,,,,
165,144,176,153,166,166,202,150,183,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,202,150,183,124,130,130,183,139,0 km/h,,,,,,,
165,144,176,153,166,166,202,149,183,124,130,130,183,139,0 km/h,,,,,,,
