x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
23,64,52,76,25,61,78,40,49,23,23,42,50,50,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
23,64,52,76,25,61,78,40,49,23,23,42,50,50,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
23,61,48,76,76,52,78,61,52,22,22,36,50,50,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,55,69,70,51,72,56,51,28,28,39,51,49,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,55,69,69,51,72,59,51,28,28,38,51,50,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,53,70,70,51,72,55,51,28,28,39,51,50,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,60,54,70,71,50,72,59,50,28,28,39,51,49,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,53,70,71,50,72,59,50,28,28,39,51,49,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,54,70,71,50,72,59,50,28,28,39,51,50,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,54,70,71,51,72,59,51,28,28,39,51,49,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,182,128,136,133,180,143,0 km/h,,,,,,,
29,59,54,69,71,50,73,57,50,28,28,39,51,49,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,55,69,71,50,72,59,50,28,28,39,51,49,0 km/h,,,,,,,
162,136,182,160,194,162,200,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,55,69,71,50,72,59,50,28,28,39,51,50,0 km/h,,,,,,,
162,136,182,160,194,162,201,153,179,129,136,133,180,143,0 km/h,,,,,,,
30,61,54,69,71,50,72,59,50,28,28,39,51,49,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,199,155,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,201,159,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,199,155,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,201,159,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,199,155,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,201,159,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,199,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,178,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,178,162,162,160,201,159,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,202,158,183,125,131,154,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
163,134,182,160,134,163,200,153,180,128,134,163,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,153,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,153,179,129,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,153,179,129,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,194,163,201,153,181,128,134,133,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
23,64,52,76,25,61,77,38,51,21,21,40,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,155,180,129,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,155,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,200,155,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,180,128,134,134,180,143,0 km/h,,,,,,,
29,58,55,69,70,60,71,39,50,28,28,41,51,49,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,180,128,134,134,180,143,0 km/h,,,,,,,
29,58,55,69,70,60,71,39,50,28,28,41,51,49,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,180,128,134,134,180,143,0 km/h,,,,,,,
29,58,55,69,70,60,71,39,50,28,28,41,51,49,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
29,58,55,69,70,50,71,59,50,28,28,38,51,49,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
29,58,55,69,70,50,71,59,50,28,28,38,51,49,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,179,129,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,201,157,182,125,131,154,51,50,0 km/h,,,,,,,
162,148,173,157,163,163,200,154,179,129,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,201,157,182,125,131,154,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,178,129,134,134,180,143,0 km/h,,,,,,,
160,131,177,162,162,160,201,157,182,125,131,154,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,178,129,134,134,180,143,0 km/h,,,,,,,
23,65,52,76,76,50,78,60,50,22,22,36,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,178,129,134,134,180,143,0 km/h,,,,,,,
23,65,52,76,27,63,77,38,50,22,22,37,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,200,153,178,129,134,134,180,143,0 km/h,,,,,,,
23,65,52,76,27,63,77,38,50,22,22,37,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,178,129,134,133,180,143,0 km/h,,,,,,,
23,65,52,76,26,62,77,38,50,22,22,39,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,178,129,134,133,180,143,0 km/h,,,,,,,
23,59,50,76,76,52,77,61,52,22,22,36,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,178,129,134,133,180,143,0 km/h,,,,,,,
23,65,52,76,26,63,77,37,50,22,22,39,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,178,129,134,134,180,143,0 km/h,,,,,,,
23,65,52,76,26,63,77,37,50,22,22,39,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,178,129,134,134,180,143,0 km/h,,,,,,,
23,59,50,76,26,61,77,37,53,22,22,39,50,50,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,178,129,134,134,180,143,0 km/h,,,,,,,
23,65,52,76,26,61,77,37,50,22,22,39,50,50,0 km/h,,,,,,,
162,148,175,158,194,163,201,153,179,129,134,133,180,143,0 km/h,,,,,,,
22,64,52,76,25,61,77,37,50,22,22,39,50,50,0 km/h,,,,,,,
162,148,175,158,194,163,201,153,179,129,134,133,180,143,0 km/h,,,,,,,
23,65,52,76,25,61,77,37,50,22,22,39,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,179,129,134,133,180,143,0 km/h,,,,,,,
23,59,49,76,76,52,77,61,52,22,22,36,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,181,128,134,133,180,143,0 km/h,,,,,,,
23,64,52,76,26,61,77,37,50,22,22,39,50,50,0 km/h,,,,,,,
162,148,175,158,194,163,201,153,181,128,134,133,180,143,0 km/h,,,,,,,
23,65,52,76,26,61,77,37,51,22,22,39,50,50,0 km/h,,,,,,,
162,148,175,158,194,163,201,153,181,128,134,133,180,143,0 km/h,,,,,,,
23,59,50,76,76,53,77,61,53,21,21,36,50,50,0 km/h,,,,,,,
23,59,50,76,76,53,77,61,53,21,21,36,50,50,0 km/h,,,,,,,
23,59,50,76,76,55,77,61,55,22,22,36,50,50,0 km/h,,,,,,,
162,148,173,157,163,163,200,155,181,128,134,134,180,143,0 km/h,,,,,,,
23,65,52,76,77,61,77,38,51,22,22,51,50,50,0 km/h,,,,,,,
23,65,52,76,77,61,77,38,51,22,22,51,50,50,0 km/h,,,,,,,
23,65,52,76,77,61,77,38,51,22,22,51,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,182,128,134,133,180,143,0 km/h,,,,,,,
23,59,50,76,76,52,77,61,52,21,21,36,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,181,128,134,133,180,143,0 km/h,,,,,,,
23,59,50,76,76,52,77,61,52,21,21,36,50,50,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,181,128,134,133,180,143,0 km/h,,,,,,,
163,134,175,158,194,163,201,153,181,128,134,133,180,143,0 km/h,,,,,,,
23,59,48,76,77,61,77,38,51,20,20,51,50,50,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,199,154,181,128,134,134,180,143,0 km/h,,,,,,,
95,69,112,78,124,105,125,70,105,48,48,51,110,62,0 km/h,,,,,,,
162,148,173,157,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
160,131,178,163,199,160,201,158,183,125,131,132,51,50,0 km/h,,,,,,,
162,148,173,157,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,181,160,163,163,200,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,173,157,163,163,200,154,181,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
159,150,171,160,160,160,201,158,183,125,131,131,110,62,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,200,154,180,128,134,134,180,143,0 km/h,,,,,,,
162,148,182,160,163,163,199,154,180,128,134,134,180,143,0 km/h,,,,,,,
29,59,54,70,71,52,71,59,52,28,28,39,51,50,0 km/h,,,,,,,
162,148,173,157,196,163,200,154,180,128,134,133,180,143,0 km/h,,,,,,,
29,59,54,70,71,50,71,59,50,29,29,39,51,50,0 km/h,,,,,,,
162,148,173,157,196,163,200,154,181,128,134,133,180,143,0 km/h,,,,,,,
29,59,55,69,71,50,71,59,50,29,29,39,51,49,0 km/h,,,,,,,
29,59,54,70,71,52,71,59,52,28,28,39,51,50,0 km/h,,,,,,,
29,60,54,70,71,59,72,38,52,27,27,42,51,50,0 km/h,,,,,,,
