x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
60,26,72,49,60,60,96,44,76,20,26,41,77,35,0 km/h,2025-02-14_00:56,2025-02-14_00:57,37s,30.0,0.0,0.0,0.0
60,26,72,49,92,60,96,44,76,20,26,25,77,35,0 km/h,,,,,,,
59,39,79,51,61,61,97,44,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,61,61,97,44,76,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,61,61,97,44,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,97,45,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,97,45,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,97,45,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,78,51,61,61,97,45,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,98,46,78,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,96,47,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,98,46,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,96,47,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,98,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,98,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,98,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,97,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,97,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,97,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,97,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,97,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,97,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,92,60,97,46,77,20,26,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,97,46,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,97,45,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,97,45,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,69,48,61,61,98,45,77,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
59,39,79,51,60,60,97,45,79,20,25,25,77,35,0 km/h,,,,,,,
