x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
294,256,310,281,297,294,332,276,312,250,256,275,311,265,0 km/h,2025-02-14_01:45,2025-02-14_01:45,13s,30.0,0.0,0.0,0.0
293,270,315,281,294,294,332,276,312,250,256,256,311,265,0 km/h,,,,,,,
293,270,315,281,294,294,332,276,312,250,256,256,311,265,0 km/h,,,,,,,
293,270,315,281,294,294,332,276,312,250,256,256,311,265,0 km/h,,,,,,,
293,270,315,281,294,294,332,276,309,251,256,256,311,265,0 km/h,,,,,,,
293,270,315,281,294,294,332,276,309,251,256,256,311,265,0 km/h,,,,,,,
293,270,315,281,294,294,332,276,309,251,256,256,311,265,0 km/h,,,,,,,
293,270,315,281,294,294,332,276,309,251,256,256,311,265,0 km/h,,,,,,,
293,270,315,281,294,294,332,276,309,251,256,256,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,276,309,251,256,275,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,276,309,251,256,275,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,277,312,250,256,275,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,277,312,250,256,275,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,277,312,250,256,275,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,277,312,250,256,275,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,277,312,250,256,275,311,265,0 km/h,,,,,,,
294,256,310,281,297,294,332,277,312,250,256,275,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,312,250,256,272,311,265,0 km/h,,,,,,,
349,238,369,257,351,356,378,236,356,226,226,251,362,240,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
349,238,369,257,351,356,378,236,356,226,226,251,362,240,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
349,238,369,257,351,356,378,236,356,226,226,251,362,240,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
349,238,369,257,351,356,378,236,356,226,226,251,362,240,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
349,238,369,257,351,356,378,236,356,226,226,251,362,240,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,312,250,256,272,311,265,0 km/h,,,,,,,
349,238,369,257,351,356,378,236,356,226,226,251,362,240,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,312,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,332,277,311,250,256,272,311,265,0 km/h,,,,,,,
294,256,306,280,294,294,333,276,311,250,256,272,311,265,0 km/h,,,,,,,
291,253,308,284,330,291,334,279,314,247,253,254,311,265,0 km/h,,,,,,,
291,253,308,284,330,291,333,280,314,247,253,254,311,265,0 km/h,,,,,,,
291,253,308,284,293,291,336,259,314,247,253,276,311,265,0 km/h,,,,,,,
291,253,308,284,330,291,333,280,314,247,253,254,311,265,0 km/h,,,,,,,
291,253,308,284,330,291,333,280,314,247,253,254,311,265,0 km/h,,,,,,,
291,253,308,284,330,291,333,280,314,247,253,254,311,265,0 km/h,,,,,,,
291,253,308,284,330,291,333,280,314,247,253,254,311,265,0 km/h,,,,,,,
291,253,308,284,330,291,333,280,314,247,253,254,311,265,0 km/h,,,,,,,
