x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
45,70,68,92,54,87,77,85,57,62,62,57,62,76,4.1 km/h,2025:01:28_02:11,2025:01:28_02:12,13s,1.0,0.0,0.0,0.0
47,66,67,92,54,87,79,83,61,62,66,47,62,76,4.1 km/h,,,,,,,
47,66,67,92,54,87,78,84,59,62,66,47,62,76,4.1 km/h,,,,,,,
47,67,68,92,54,87,78,84,57,62,67,47,62,76,4.1 km/h,,,,,,,
43,64,68,96,51,89,81,87,60,59,64,43,62,76,4.1 km/h,,,,,,,
45,63,70,95,50,88,81,87,60,59,63,45,62,76,4.1 km/h,,,,,,,
44,64,68,96,51,89,81,86,60,59,64,44,62,76,4.1 km/h,,,,,,,
45,69,65,92,76,71,79,83,65,64,69,45,62,76,4.1 km/h,,,,,,,
45,63,70,95,50,88,83,85,61,59,63,45,62,76,4.1 km/h,,,,,,,
45,69,64,92,51,84,79,83,65,64,69,45,62,76,4.1 km/h,,,,,,,
48,66,68,92,54,87,78,84,62,63,66,48,62,76,4.1 km/h,,,,,,,
45,69,67,92,54,87,79,83,59,62,62,59,62,76,4.1 km/h,,,,,,,
