x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
32,64,58,95,40,88,71,85,54,60,64,32,51,76,0 km/h,2025-02-16_22:53,2025-02-16_22:55,66s,30.0,0.0,0.0,0.0
35,68,54,92,40,84,68,83,54,63,68,35,51,76,0 km/h,,,,,,,
35,68,54,92,40,84,68,83,54,63,68,35,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,70,87,51,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,70,87,51,59,63,34,51,76,0 km/h,,,,,,,
35,68,55,92,65,70,68,83,45,62,68,35,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,49,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,49,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,49,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,59,95,40,88,70,87,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,59,95,40,88,70,87,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,59,95,40,88,70,87,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,70,86,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,85,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,85,50,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,70,86,51,58,63,34,51,76,0 km/h,,,,,,,
32,64,58,95,40,88,70,86,49,58,64,32,51,76,0 km/h,,,,,,,
32,64,58,95,40,88,70,86,49,58,64,32,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,49,58,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,49,58,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,72,84,52,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,72,84,52,59,63,34,51,76,0 km/h,,,,,,,
35,68,55,92,39,82,68,83,53,63,68,35,51,76,0 km/h,,,,,,,
35,68,55,92,39,82,68,83,53,63,68,35,51,76,0 km/h,,,,,,,
35,68,55,92,39,82,68,83,53,63,68,35,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,71,86,51,59,63,34,51,76,0 km/h,,,,,,,
33,64,58,95,40,88,71,86,51,59,64,33,51,76,0 km/h,,,,,,,
33,64,58,95,43,90,71,86,51,59,64,33,51,76,0 km/h,,,,,,,
33,64,58,95,43,90,70,86,51,59,64,33,51,76,0 km/h,,,,,,,
33,64,58,95,40,88,70,86,51,59,64,33,51,76,0 km/h,,,,,,,
32,64,58,95,40,88,70,86,49,58,64,32,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,70,87,51,59,63,34,51,76,0 km/h,,,,,,,
34,63,58,95,40,88,70,87,51,59,63,34,51,76,0 km/h,,,,,,,
