x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,60,60,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
42,54,54,59,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,54,59,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,52,58,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,52,58,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,52,58,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,52,58,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,52,58,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,52,58,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,52,58,62,76,51,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,57,61,62,76,50,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
42,54,57,61,62,76,50,85,36,79,28,61,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,60,60,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,60,60,43,51,45,69,9.5 km/h,,,,,,,
