x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
35,51,46,75,62,82,77,72,73,55,60,47,57,63,9.5 km/h,2025:01:26_15:16,2025:01:26_15:16,17s,1.0,0.0,0.0,0.0
43,52,55,48,66,53,74,71,63,79,50,74,57,63,9.5 km/h,,,,,,,
35,51,44,72,59,81,78,71,73,55,58,46,57,62,9.5 km/h,,,,,,,
37,51,46,75,62,82,77,73,71,53,54,45,57,63,9.5 km/h,,,,,,,
36,51,44,72,57,80,78,71,73,55,57,46,57,63,9.5 km/h,,,,,,,
36,51,48,76,62,82,78,71,73,55,55,45,57,63,9.5 km/h,,,,,,,
35,51,48,76,62,82,78,71,73,55,60,47,57,63,9.5 km/h,,,,,,,
