"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Center,Wind Speed,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(59, 14)","(71, 24)","(73, 40)","(53, 47)","(37, 38)","(36, 23)","(54, 31)",7.0 km/h,2025:01:26_11:58,2025:01:26_11:58,16s,1.0,0.0,0.0,0.0
"(37, 21)","(51, 16)","(66, 20)","(73, 40)","(53, 47)","(36, 36)","(54, 31)",7.0 km/h,,,,,,,
"(37, 21)","(51, 16)","(66, 20)","(73, 40)","(55, 47)","(36, 36)","(54, 31)",7.0 km/h,,,,,,,
"(37, 21)","(58, 16)","(71, 24)","(73, 40)","(53, 47)","(36, 36)","(54, 31)",7.0 km/h,,,,,,,
"(37, 21)","(59, 16)","(71, 24)","(73, 40)","(55, 47)","(40, 41)","(54, 31)",7.0 km/h,,,,,,,
"(37, 21)","(51, 16)","(66, 20)","(73, 40)","(56, 46)","(36, 36)","(54, 31)",7.0 km/h,,,,,,,
"(37, 21)","(51, 16)","(66, 20)","(73, 40)","(53, 47)","(40, 41)","(54, 31)",7.0 km/h,,,,,,,
"(33, 19)","(36, 42)","(56, 50)","(76, 44)","(72, 19)","(60, 13)","(54, 31)",7.0 km/h,,,,,,,
"(33, 20)","(33, 39)","(56, 50)","(76, 44)","(72, 19)","(51, 13)","(54, 31)",7.0 km/h,,,,,,,
