"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Center,Wind Speed,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(41, 75)","(48, 99)","(66, 106)","(80, 95)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(65, 103)","(52, 98)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(40, 76)","(50, 100)","(67, 106)","(79, 97)","(75, 79)","(62, 71)","(60, 87)",9.4 km/h,,,,,,,
"(40, 76)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(67, 106)","(79, 97)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(66, 106)","(80, 95)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(65, 103)","(52, 98)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(68, 77)","(77, 94)","(65, 103)","(52, 98)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(48, 99)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(67, 76)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(66, 106)","(80, 95)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(77, 94)","(65, 103)","(54, 99)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(68, 77)","(77, 94)","(65, 103)","(52, 98)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(68, 77)","(77, 94)","(65, 103)","(52, 98)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(55, 72)","(74, 82)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(49, 99)","(66, 106)","(80, 95)","(75, 78)","(64, 72)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(70, 78)","(77, 94)","(65, 103)","(54, 99)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(68, 77)","(77, 94)","(65, 103)","(54, 99)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(50, 100)","(67, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 79)","(61, 73)","(74, 82)","(77, 94)","(63, 103)","(48, 94)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(55, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(43, 79)","(60, 73)","(74, 82)","(77, 94)","(63, 103)","(48, 94)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(40, 78)","(49, 99)","(65, 106)","(79, 96)","(75, 78)","(58, 69)","(59, 87)",9.4 km/h,,,,,,,
"(44, 78)","(54, 73)","(69, 77)","(77, 95)","(66, 103)","(53, 98)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(55, 72)","(74, 82)","(76, 95)","(65, 103)","(53, 98)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 106)","(79, 97)","(74, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(50, 100)","(67, 105)","(79, 96)","(73, 77)","(57, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 79)","(54, 73)","(69, 77)","(77, 95)","(61, 102)","(49, 95)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(72, 79)","(77, 93)","(65, 103)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(41, 76)","(49, 99)","(67, 106)","(80, 96)","(77, 81)","(64, 72)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 105)","(80, 95)","(75, 79)","(64, 72)","(59, 86)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(76, 96)","(66, 103)","(50, 96)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(67, 76)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(66, 106)","(79, 97)","(73, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 105)","(80, 95)","(76, 80)","(64, 72)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 106)","(80, 95)","(76, 80)","(64, 72)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 105)","(80, 95)","(73, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(66, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(66, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(71, 79)","(76, 95)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(44, 78)","(61, 73)","(75, 83)","(78, 94)","(63, 103)","(49, 95)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 105)","(79, 95)","(74, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 79)","(55, 73)","(69, 77)","(77, 94)","(63, 103)","(49, 95)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 105)","(80, 95)","(75, 79)","(64, 72)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 105)","(79, 96)","(73, 77)","(59, 70)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(66, 106)","(80, 95)","(75, 78)","(58, 69)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(70, 78)","(77, 94)","(66, 103)","(51, 97)","(43, 79)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(67, 76)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 106)","(80, 95)","(75, 78)","(55, 69)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(58, 72)","(74, 82)","(76, 95)","(65, 103)","(52, 98)","(60, 87)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(58, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(76, 80)","(64, 72)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(79, 96)","(75, 78)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 74)","(49, 99)","(68, 106)","(80, 97)","(74, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(45, 75)","(58, 72)","(67, 76)","(76, 94)","(66, 102)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 105)","(80, 95)","(73, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 78)","(54, 73)","(69, 77)","(77, 94)","(66, 103)","(52, 98)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 106)","(80, 95)","(75, 78)","(58, 69)","(59, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 106)","(80, 96)","(73, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 106)","(79, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 106)","(79, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(49, 99)","(67, 105)","(80, 95)","(76, 79)","(64, 72)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(67, 76)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(58, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(43, 79)","(60, 87)",9.4 km/h,,,,,,,
"(58, 72)","(67, 76)","(77, 94)","(65, 103)","(51, 97)","(43, 79)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(55, 72)","(67, 76)","(77, 93)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(49, 99)","(67, 106)","(80, 96)","(76, 79)","(66, 73)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(71, 79)","(76, 95)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 106)","(79, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(56, 72)","(69, 77)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(69, 77)","(77, 94)","(66, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(66, 106)","(79, 97)","(73, 77)","(58, 69)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(56, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(49, 99)","(66, 106)","(79, 97)","(75, 78)","(57, 69)","(60, 87)",9.4 km/h,,,,,,,
"(58, 72)","(67, 76)","(77, 94)","(65, 103)","(51, 97)","(43, 79)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(57, 69)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(50, 100)","(66, 106)","(80, 95)","(75, 78)","(60, 70)","(59, 87)",9.4 km/h,,,,,,,
"(57, 72)","(68, 77)","(77, 94)","(65, 103)","(52, 98)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(55, 72)","(69, 77)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(47, 98)","(67, 105)","(80, 95)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 75)","(48, 99)","(67, 106)","(79, 97)","(73, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(48, 99)","(67, 105)","(78, 97)","(73, 77)","(57, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 78)","(54, 73)","(69, 77)","(77, 95)","(66, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(79, 95)","(75, 79)","(64, 72)","(59, 86)",9.4 km/h,,,,,,,
"(44, 78)","(54, 73)","(70, 77)","(78, 94)","(61, 102)","(49, 95)","(60, 87)",9.4 km/h,,,,,,,
"(44, 76)","(57, 72)","(68, 77)","(76, 93)","(65, 102)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(79, 96)","(73, 77)","(57, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 74)","(49, 99)","(67, 106)","(81, 95)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 105)","(80, 94)","(75, 78)","(62, 71)","(59, 86)",9.4 km/h,,,,,,,
"(58, 72)","(70, 78)","(77, 94)","(65, 103)","(51, 97)","(43, 79)","(60, 87)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(72, 76)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 105)","(79, 96)","(73, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(55, 72)","(69, 77)","(77, 94)","(66, 103)","(52, 98)","(43, 79)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(79, 96)","(72, 76)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(77, 81)","(64, 72)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(47, 98)","(66, 105)","(78, 96)","(73, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(79, 97)","(73, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(79, 95)","(75, 79)","(64, 72)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(44, 76)","(57, 72)","(70, 78)","(76, 94)","(66, 102)","(52, 98)","(59, 86)",9.4 km/h,,,,,,,
"(45, 77)","(55, 73)","(68, 77)","(77, 95)","(66, 103)","(52, 98)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(80, 94)","(72, 76)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(40, 74)","(49, 99)","(66, 105)","(78, 96)","(73, 77)","(57, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 78)","(60, 73)","(74, 82)","(77, 94)","(63, 103)","(48, 93)","(60, 87)",9.4 km/h,,,,,,,
"(56, 72)","(68, 77)","(77, 94)","(66, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(48, 99)","(66, 106)","(80, 95)","(75, 79)","(62, 71)","(59, 87)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(79, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(44, 76)","(58, 72)","(68, 77)","(76, 94)","(66, 102)","(52, 98)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(76, 80)","(62, 71)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(48, 99)","(66, 105)","(80, 94)","(73, 77)","(57, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 78)","(54, 73)","(69, 77)","(77, 95)","(66, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(48, 99)","(66, 105)","(79, 96)","(75, 78)","(57, 69)","(59, 86)",9.4 km/h,,,,,,,
"(43, 80)","(60, 73)","(74, 82)","(77, 95)","(61, 102)","(49, 95)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(43, 78)","(58, 72)","(74, 82)","(77, 93)","(61, 102)","(48, 94)","(59, 86)",9.4 km/h,,,,,,,
"(55, 72)","(69, 77)","(77, 94)","(66, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(54, 72)","(67, 76)","(76, 95)","(67, 102)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(76, 95)","(65, 103)","(52, 98)","(60, 87)",9.4 km/h,,,,,,,
"(43, 78)","(55, 72)","(73, 81)","(77, 93)","(61, 102)","(48, 94)","(59, 86)",9.4 km/h,,,,,,,
"(43, 74)","(49, 99)","(67, 106)","(79, 97)","(74, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(67, 105)","(80, 95)","(75, 79)","(64, 72)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(80, 96)","(75, 78)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(58, 72)","(70, 78)","(75, 95)","(66, 102)","(51, 97)","(42, 79)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(50, 100)","(67, 106)","(80, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(44, 76)","(58, 72)","(68, 77)","(76, 94)","(64, 103)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(46, 76)","(60, 73)","(69, 77)","(77, 94)","(66, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(48, 99)","(66, 105)","(79, 95)","(75, 79)","(64, 72)","(59, 86)",9.4 km/h,,,,,,,
"(44, 79)","(60, 73)","(74, 82)","(77, 95)","(63, 103)","(49, 95)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(48, 99)","(66, 105)","(80, 94)","(75, 79)","(62, 71)","(59, 86)",9.4 km/h,,,,,,,
"(44, 78)","(60, 73)","(74, 82)","(78, 94)","(66, 103)","(52, 98)","(60, 87)",9.4 km/h,,,,,,,
"(44, 76)","(54, 72)","(66, 76)","(76, 93)","(65, 102)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(44, 74)","(49, 99)","(67, 106)","(80, 97)","(73, 77)","(59, 70)","(60, 87)",9.4 km/h,,,,,,,
"(40, 74)","(49, 99)","(66, 105)","(78, 96)","(74, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 79)","(54, 73)","(69, 77)","(77, 95)","(61, 102)","(48, 93)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(79, 95)","(72, 76)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 79)","(61, 73)","(74, 82)","(77, 95)","(63, 103)","(49, 95)","(60, 87)",9.4 km/h,,,,,,,
"(44, 76)","(57, 72)","(70, 78)","(76, 93)","(65, 102)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(50, 100)","(67, 106)","(80, 97)","(75, 78)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(47, 98)","(66, 105)","(78, 96)","(72, 76)","(57, 69)","(59, 86)",9.4 km/h,,,,,,,
"(44, 78)","(54, 73)","(69, 77)","(76, 96)","(66, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 74)","(49, 99)","(66, 105)","(79, 96)","(73, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 105)","(79, 96)","(73, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(42, 75)","(49, 99)","(67, 106)","(79, 97)","(73, 77)","(60, 70)","(60, 87)",9.4 km/h,,,,,,,
"(44, 76)","(58, 72)","(70, 78)","(76, 94)","(64, 103)","(51, 97)","(59, 86)",9.4 km/h,,,,,,,
"(57, 72)","(67, 76)","(77, 94)","(66, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 105)","(79, 96)","(73, 77)","(58, 69)","(59, 86)",9.4 km/h,,,,,,,
"(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(43, 80)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 105)","(79, 96)","(73, 77)","(57, 69)","(59, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(66, 106)","(80, 95)","(75, 78)","(58, 69)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(48, 99)","(66, 106)","(80, 95)","(75, 79)","(55, 69)","(59, 87)",9.4 km/h,,,,,,,
"(41, 75)","(48, 99)","(64, 106)","(80, 95)","(75, 79)","(64, 72)","(59, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(41, 75)","(49, 99)","(67, 105)","(80, 95)","(75, 79)","(62, 71)","(60, 87)",9.4 km/h,,,,,,,
"(45, 76)","(57, 72)","(70, 78)","(76, 95)","(65, 103)","(51, 97)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(48, 99)","(67, 105)","(79, 96)","(73, 77)","(59, 70)","(59, 87)",9.4 km/h,,,,,,,
"(41, 75)","(49, 99)","(67, 105)","(80, 95)","(76, 80)","(62, 71)","(60, 87)",9.4 km/h,,,,,,,
"(42, 74)","(49, 99)","(64, 106)","(80, 95)","(73, 77)","(57, 69)","(59, 87)",9.4 km/h,,,,,,,
"(56, 72)","(69, 77)","(77, 94)","(66, 103)","(51, 97)","(43, 79)","(60, 87)",9.4 km/h,,,,,,,
