"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(34, 15)","(34, 40)","(50, 48)","(75, 41)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(32, 17)","(38, 42)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(32, 17)","(38, 42)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(34, 13)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(56, 11)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(38, 38)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 13)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 13)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 13)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(38, 38)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(54, 10)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(50, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(34, 14)","(35, 40)","(49, 48)","(74, 43)","(72, 19)","(56, 11)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(34, 13)","(34, 40)","(49, 48)","(75, 41)","(72, 19)","(57, 11)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(50, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(34, 40)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(35, 41)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(34, 33)"
"(34, 14)","(35, 41)","(50, 48)","(75, 41)","(71, 18)","(54, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(35, 35)"
"(34, 14)","(35, 41)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(35, 35)"
"(34, 14)","(35, 41)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(35, 35)"
"(34, 14)","(35, 41)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(35, 20)","(51, 14)","(68, 20)","(70, 40)","(46, 43)","(35, 35)"
"(34, 14)","(35, 41)","(50, 48)","(75, 41)","(71, 18)","(56, 10)"
"(32, 18)","(34, 40)","(49, 48)","(75, 42)","(73, 20)","(58, 11)"
"(33, 16)","(36, 41)","(49, 48)","(75, 41)","(72, 19)","(56, 11)"
"(33, 16)","(36, 41)","(49, 48)","(75, 41)","(72, 19)","(56, 11)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(33, 39)","(50, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(33, 39)","(50, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 19)","(51, 14)","(71, 25)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 19)","(51, 14)","(71, 25)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 19)","(51, 14)","(71, 25)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 19)","(51, 14)","(71, 25)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 19)","(51, 14)","(71, 25)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(49, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 20)","(51, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 20)","(51, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(49, 48)","(75, 42)","(72, 19)","(56, 11)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(32, 17)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(57, 11)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(57, 11)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 34)"
"(32, 18)","(36, 41)","(50, 48)","(75, 42)","(72, 19)","(57, 11)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(34, 33)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(36, 19)","(55, 14)","(67, 20)","(71, 40)","(52, 45)","(35, 35)"
"(32, 17)","(32, 37)","(49, 48)","(73, 43)","(72, 19)","(55, 11)"
"(34, 15)","(33, 39)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(33, 39)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 15)","(34, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(35, 41)","(49, 48)","(75, 41)","(71, 18)","(56, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(33, 16)","(34, 40)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(36, 37)"
"(33, 16)","(34, 40)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(36, 37)"
"(34, 13)","(34, 40)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(36, 19)","(56, 14)","(68, 20)","(70, 40)","(51, 45)","(36, 37)"
"(34, 13)","(34, 40)","(49, 48)","(75, 42)","(71, 18)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(73, 43)","(71, 18)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(73, 43)","(72, 19)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(73, 43)","(72, 19)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(73, 43)","(72, 19)","(56, 11)"
"(32, 17)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(56, 11)"
"(32, 17)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(56, 11)"
"(32, 17)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(73, 43)","(72, 19)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(75, 42)","(72, 19)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(75, 42)","(72, 19)","(56, 11)"
"(32, 17)","(36, 41)","(49, 48)","(75, 42)","(72, 19)","(56, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(57, 11)"
"(36, 19)","(51, 14)","(71, 24)","(70, 40)","(52, 45)","(36, 37)"
"(34, 14)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(49, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(36, 41)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
"(34, 14)","(35, 40)","(50, 48)","(73, 43)","(72, 19)","(57, 11)"
