"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(25, 13)","(45, 8)","(58, 15)","(60, 34)","(41, 41)","(24, 29)"
"(25, 13)","(39, 8)","(55, 13)","(60, 34)","(41, 41)","(24, 29)"
"(24, 15)","(47, 9)","(60, 19)","(59, 34)","(40, 39)","(27, 33)"
"(25, 13)","(39, 8)","(60, 19)","(59, 34)","(40, 39)","(27, 33)"
"(25, 13)","(40, 8)","(55, 13)","(61, 33)","(45, 36)","(26, 26)"
"(22, 11)","(25, 35)","(39, 42)","(63, 37)","(60, 12)","(45, 5)"
"(24, 8)","(22, 33)","(39, 42)","(63, 37)","(64, 14)","(45, 5)"
"(24, 8)","(22, 33)","(39, 42)","(63, 37)","(64, 14)","(45, 5)"
"(23, 9)","(22, 33)","(39, 42)","(63, 37)","(62, 13)","(45, 5)"
"(23, 9)","(22, 33)","(37, 41)","(62, 38)","(62, 13)","(45, 5)"
"(25, 13)","(47, 9)","(60, 18)","(61, 32)","(42, 39)","(24, 29)"
"(24, 15)","(40, 8)","(55, 13)","(61, 32)","(39, 39)","(24, 29)"
"(25, 14)","(47, 9)","(59, 17)","(61, 32)","(39, 39)","(24, 29)"
"(25, 14)","(47, 9)","(59, 17)","(61, 32)","(39, 39)","(24, 29)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(27, 33)"
"(24, 15)","(40, 8)","(60, 19)","(60, 34)","(41, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(41, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(41, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(41, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(41, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(41, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(41, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(41, 41)","(25, 31)"
"(28, 11)","(44, 8)","(56, 14)","(60, 32)","(44, 41)","(26, 32)"
"(28, 11)","(44, 8)","(56, 14)","(60, 32)","(44, 41)","(26, 32)"
"(25, 14)","(47, 9)","(59, 17)","(60, 32)","(41, 41)","(24, 29)"
"(24, 15)","(40, 8)","(60, 18)","(60, 34)","(40, 41)","(24, 29)"
"(24, 15)","(40, 8)","(60, 19)","(60, 34)","(39, 41)","(25, 31)"
"(24, 15)","(40, 8)","(53, 12)","(60, 34)","(39, 41)","(25, 31)"
"(24, 15)","(40, 8)","(55, 13)","(59, 34)","(40, 41)","(24, 29)"
"(25, 14)","(47, 9)","(60, 18)","(59, 34)","(40, 39)","(27, 33)"
"(25, 14)","(47, 9)","(60, 18)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(47, 9)","(60, 18)","(59, 34)","(40, 39)","(26, 32)"
"(28, 11)","(45, 8)","(57, 15)","(59, 34)","(39, 41)","(27, 33)"
"(25, 14)","(45, 8)","(60, 18)","(60, 34)","(40, 39)","(27, 33)"
"(25, 14)","(45, 8)","(60, 18)","(60, 34)","(40, 39)","(27, 33)"
"(25, 14)","(45, 8)","(60, 18)","(60, 34)","(40, 39)","(27, 33)"
"(25, 14)","(45, 8)","(60, 18)","(60, 34)","(40, 39)","(27, 33)"
"(25, 14)","(45, 8)","(60, 18)","(60, 34)","(40, 39)","(27, 33)"
"(25, 14)","(45, 8)","(60, 18)","(60, 34)","(40, 39)","(27, 33)"
"(25, 13)","(45, 8)","(57, 15)","(60, 34)","(40, 39)","(27, 33)"
"(25, 13)","(45, 8)","(57, 15)","(60, 34)","(40, 39)","(27, 33)"
"(25, 13)","(45, 8)","(57, 15)","(60, 34)","(40, 39)","(27, 33)"
"(25, 13)","(45, 8)","(57, 15)","(60, 34)","(40, 39)","(27, 33)"
"(25, 13)","(45, 8)","(57, 15)","(60, 34)","(40, 39)","(27, 33)"
"(25, 13)","(45, 8)","(57, 15)","(60, 34)","(40, 39)","(27, 33)"
"(25, 13)","(45, 8)","(59, 17)","(60, 33)","(42, 39)","(27, 33)"
"(25, 13)","(45, 8)","(59, 17)","(60, 33)","(42, 39)","(27, 33)"
"(25, 13)","(45, 8)","(59, 17)","(60, 33)","(42, 39)","(27, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(40, 8)","(60, 18)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(40, 8)","(60, 18)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(40, 8)","(60, 18)","(59, 34)","(40, 39)","(28, 33)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(26, 32)"
"(25, 13)","(40, 8)","(60, 18)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(40, 8)","(60, 18)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(40, 8)","(60, 18)","(59, 34)","(40, 39)","(28, 33)"
"(25, 13)","(45, 8)","(57, 15)","(59, 34)","(40, 39)","(28, 33)"
"(25, 14)","(47, 9)","(60, 18)","(60, 33)","(40, 41)","(24, 29)"
"(22, 11)","(24, 34)","(39, 42)","(64, 39)","(61, 12)","(45, 5)"
"(22, 11)","(24, 34)","(39, 42)","(64, 39)","(61, 12)","(45, 5)"
"(22, 11)","(24, 34)","(39, 42)","(64, 39)","(61, 12)","(45, 5)"
"(22, 11)","(24, 34)","(39, 42)","(64, 39)","(61, 12)","(45, 5)"
"(22, 11)","(24, 34)","(39, 42)","(64, 39)","(61, 12)","(45, 5)"
"(45, 8)","(59, 17)","(60, 32)","(39, 41)","(25, 31)","(24, 16)"
"(45, 8)","(59, 17)","(60, 32)","(39, 41)","(25, 31)","(24, 16)"
"(22, 11)","(24, 34)","(39, 42)","(64, 39)","(60, 12)","(45, 5)"
"(26, 12)","(45, 8)","(57, 15)","(59, 34)","(38, 38)","(26, 32)"
"(26, 12)","(45, 8)","(57, 15)","(59, 34)","(38, 38)","(26, 32)"
"(26, 12)","(45, 8)","(57, 15)","(59, 34)","(38, 38)","(26, 32)"
"(26, 12)","(45, 8)","(57, 15)","(59, 34)","(38, 40)","(24, 29)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(27, 33)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(27, 33)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(27, 33)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(41, 39)","(24, 29)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(41, 39)","(24, 29)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(41, 39)","(24, 29)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(27, 33)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(27, 33)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(27, 33)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(26, 32)"
"(25, 14)","(40, 8)","(56, 14)","(59, 34)","(40, 39)","(26, 32)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(40, 39)","(27, 33)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(40, 39)","(27, 33)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(38, 40)","(24, 29)"
"(22, 11)","(24, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(24, 34)","(39, 42)","(64, 38)","(62, 13)","(45, 5)"
"(25, 13)","(40, 8)","(54, 13)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(24, 34)","(39, 42)","(65, 39)","(60, 12)","(45, 5)"
"(25, 13)","(40, 8)","(54, 13)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(24, 34)","(39, 42)","(65, 39)","(60, 12)","(45, 5)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(25, 13)","(40, 8)","(54, 13)","(60, 33)","(39, 41)","(25, 31)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 36)","(62, 13)","(45, 5)"
"(24, 14)","(45, 8)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(23, 34)","(36, 41)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(23, 34)","(36, 41)","(64, 36)","(62, 13)","(45, 5)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(36, 41)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(36, 41)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(24, 14)","(47, 9)","(60, 18)","(59, 34)","(39, 41)","(25, 31)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(44, 42)","(64, 36)","(62, 13)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(65, 37)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(65, 37)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(65, 37)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(65, 37)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(22, 33)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 11)","(22, 33)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(22, 33)","(39, 42)","(62, 39)","(60, 12)","(45, 5)"
"(22, 10)","(22, 33)","(39, 42)","(62, 39)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(39, 42)","(64, 36)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(43, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(64, 38)","(60, 12)","(45, 5)"
"(22, 10)","(25, 35)","(39, 42)","(65, 36)","(60, 12)","(45, 5)"
"(22, 10)","(25, 35)","(39, 42)","(65, 36)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(39, 42)","(65, 36)","(60, 12)","(45, 5)"
"(24, 14)","(45, 8)","(60, 18)","(61, 31)","(39, 41)","(25, 31)"
"(22, 10)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(24, 14)","(45, 8)","(60, 18)","(61, 31)","(39, 41)","(25, 31)"
"(22, 10)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(38, 42)","(65, 35)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(38, 42)","(62, 39)","(60, 12)","(45, 5)"
"(22, 10)","(23, 34)","(38, 42)","(62, 39)","(60, 12)","(45, 5)"
"(22, 11)","(23, 34)","(38, 42)","(64, 36)","(60, 12)","(45, 5)"
