"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(37, 62)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(70, 36)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(84, 49)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(84, 49)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(84, 49)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(84, 49)"
"(70, 40)","(81, 51)","(73, 70)","(54, 76)","(41, 62)","(51, 44)"
"(71, 37)","(52, 39)","(38, 63)","(53, 79)","(77, 72)","(84, 49)"
"(70, 36)","(49, 41)","(36, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(33, 63)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(36, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(33, 63)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(33, 63)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(33, 63)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 49)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 49)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 49)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 49)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 49)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 49)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(49, 41)","(36, 60)","(53, 79)","(75, 73)","(85, 50)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 50)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 50)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 50)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 50)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 50)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(82, 52)","(74, 70)","(54, 76)","(40, 62)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(82, 52)","(74, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(82, 52)","(74, 70)","(54, 76)","(39, 61)","(51, 44)"
"(69, 36)","(50, 40)","(36, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(82, 52)","(74, 70)","(54, 76)","(41, 62)","(51, 44)"
"(69, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(81, 58)","(74, 70)","(54, 76)","(41, 62)","(51, 44)"
"(69, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(84, 57)"
"(70, 40)","(81, 58)","(74, 70)","(54, 76)","(41, 62)","(51, 44)"
"(69, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 50)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(41, 62)","(51, 44)"
"(69, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(81, 58)","(73, 70)","(54, 76)","(41, 62)","(51, 44)"
"(69, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 61)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 61)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 61)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 61)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 61)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 61)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(70, 36)","(49, 41)","(38, 64)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(70, 36)","(49, 41)","(38, 64)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(69, 36)","(48, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(69, 36)","(48, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(69, 36)","(48, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(51, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(39, 60)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(38, 62)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(38, 62)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(38, 62)","(52, 43)"
"(69, 36)","(47, 42)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(38, 62)","(52, 43)"
"(69, 36)","(47, 42)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(38, 62)","(52, 43)"
"(69, 36)","(47, 42)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(38, 62)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(70, 40)","(83, 59)","(74, 70)","(54, 76)","(38, 62)","(52, 43)"
"(69, 36)","(49, 41)","(38, 60)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(40, 59)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(40, 62)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 61)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(40, 59)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 61)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 61)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 61)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 61)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 61)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 61)","(51, 43)"
"(71, 37)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(74, 70)","(54, 76)","(41, 63)","(51, 43)"
"(71, 37)","(53, 39)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(51, 43)"
"(71, 37)","(53, 39)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(51, 43)"
"(71, 37)","(53, 39)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(51, 43)"
"(71, 37)","(53, 39)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 50)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 50)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(70, 36)","(47, 42)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(52, 43)"
"(74, 38)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(51, 43)"
"(74, 38)","(51, 40)","(37, 64)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(51, 43)"
"(74, 38)","(51, 40)","(37, 64)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(83, 58)","(73, 70)","(54, 76)","(41, 63)","(51, 43)"
"(74, 38)","(51, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(81, 51)","(74, 70)","(54, 76)","(40, 62)","(51, 43)"
"(69, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(69, 39)","(82, 52)","(74, 70)","(54, 76)","(40, 62)","(51, 43)"
"(70, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(69, 39)","(80, 49)","(74, 70)","(54, 76)","(40, 60)","(51, 43)"
"(70, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 39)","(81, 51)","(74, 70)","(54, 76)","(40, 62)","(51, 43)"
"(70, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 39)","(81, 51)","(74, 70)","(54, 76)","(40, 60)","(51, 43)"
"(70, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(69, 39)","(81, 51)","(74, 70)","(54, 76)","(40, 62)","(51, 43)"
"(69, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(70, 36)","(50, 40)","(38, 59)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(82, 57)","(74, 70)","(54, 76)","(40, 60)","(51, 43)"
"(70, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 51)"
"(69, 39)","(82, 57)","(74, 70)","(54, 76)","(40, 60)","(51, 43)"
"(69, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(76, 43)","(82, 57)","(74, 70)","(54, 76)","(40, 62)","(51, 43)"
"(69, 36)","(50, 40)","(38, 59)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(70, 39)","(82, 53)","(73, 70)","(54, 76)","(39, 62)","(51, 43)"
"(69, 36)","(49, 41)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(70, 39)","(82, 53)","(73, 70)","(54, 76)","(39, 62)","(51, 43)"
"(69, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(70, 40)","(81, 51)","(73, 70)","(54, 76)","(39, 62)","(51, 43)"
"(69, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(70, 40)","(81, 51)","(74, 70)","(54, 76)","(40, 62)","(51, 43)"
"(69, 36)","(50, 40)","(39, 57)","(53, 79)","(75, 73)","(85, 55)"
"(70, 36)","(50, 40)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(50, 40)","(37, 62)","(55, 80)","(75, 73)","(85, 55)"
"(70, 40)","(82, 57)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(49, 41)","(37, 62)","(55, 80)","(75, 73)","(85, 55)"
"(70, 40)","(82, 57)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 39)","(82, 57)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 39)","(81, 51)","(73, 70)","(54, 76)","(40, 62)","(52, 43)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(84, 57)"
"(69, 36)","(49, 41)","(37, 62)","(52, 79)","(75, 73)","(85, 55)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(75, 73)","(85, 55)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(75, 73)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(75, 73)","(85, 51)"
"(71, 37)","(47, 42)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(47, 42)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(47, 42)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(47, 42)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(52, 39)","(36, 60)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(69, 36)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 55)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(71, 37)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 51)"
"(69, 36)","(49, 41)","(36, 60)","(53, 79)","(77, 72)","(85, 55)"
"(69, 36)","(49, 41)","(37, 61)","(53, 79)","(76, 72)","(85, 55)"
"(69, 36)","(49, 41)","(36, 60)","(53, 79)","(76, 72)","(85, 55)"
"(69, 36)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 55)"
"(69, 36)","(49, 41)","(37, 61)","(53, 79)","(77, 72)","(85, 55)"
"(69, 36)","(49, 41)","(37, 62)","(53, 79)","(77, 72)","(85, 55)"
