x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Moved Warning,Not detected Warning,Wind Warning
37,75,63,107,46,101,77,96,53,69,75,37,56,87,3.1 km/h,2025:01:27_21:06,2025:01:27_21:10,247s,1.0,0.0,0.0,0.0
38,75,63,107,45,100,76,97,55,70,75,38,56,87,3.1 km/h,,,,,,,
37,75,62,107,43,99,76,97,55,70,75,37,56,87,3.1 km/h,,,,,,,
35,76,56,106,42,98,77,96,56,70,76,35,56,88,3.1 km/h,,,,,,,
34,76,63,107,45,100,75,98,62,73,76,34,56,87,3.1 km/h,,,,,,,
36,75,63,107,44,100,77,96,54,69,75,36,56,87,3.1 km/h,,,,,,,
35,77,63,107,48,102,77,96,54,69,77,35,56,87,3.1 km/h,,,,,,,
36,76,64,106,44,100,76,97,55,67,76,36,56,87,3.1 km/h,,,,,,,
40,81,59,103,45,95,73,94,49,74,81,40,56,87,3.1 km/h,,,,,,,
37,75,63,107,46,101,77,96,56,69,75,37,56,87,3.1 km/h,,,,,,,
37,75,63,107,46,101,77,96,56,69,75,37,56,87,3.1 km/h,,,,,,,
37,75,63,107,46,101,77,96,56,69,75,37,56,87,3.1 km/h,,,,,,,
39,74,63,107,44,100,76,98,54,69,74,39,56,87,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,58,75,80,40,56,88,3.1 km/h,,,,,,,
36,75,63,107,45,101,77,96,58,71,75,36,56,88,3.1 km/h,,,,,,,
36,76,63,107,46,101,75,98,56,70,76,36,56,87,3.1 km/h,,,,,,,
36,76,63,107,46,101,75,98,54,69,76,36,56,87,3.1 km/h,,,,,,,
35,77,63,107,50,103,77,96,58,71,77,35,56,87,3.1 km/h,,,,,,,
40,81,63,103,50,99,73,94,55,73,73,99,56,87,3.1 km/h,,,,,,,
40,81,63,103,48,98,72,95,54,73,73,98,56,87,3.1 km/h,,,,,,,
40,81,63,103,50,99,72,95,52,73,73,99,56,88,3.1 km/h,,,,,,,
39,74,63,107,43,99,75,98,52,69,74,39,56,87,3.1 km/h,,,,,,,
39,74,63,107,44,100,76,98,55,70,74,39,56,88,3.1 km/h,,,,,,,
38,75,63,107,44,100,76,97,54,69,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,44,100,76,97,53,69,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,44,100,76,97,54,69,75,38,56,87,3.1 km/h,,,,,,,
35,76,63,107,48,102,77,96,54,70,76,35,56,87,3.1 km/h,,,,,,,
41,78,61,103,48,98,72,96,51,74,78,41,56,88,3.1 km/h,,,,,,,
41,78,62,103,48,98,72,96,51,74,78,41,56,88,3.1 km/h,,,,,,,
42,77,62,103,48,98,73,94,55,74,77,42,56,88,3.1 km/h,,,,,,,
34,77,64,106,42,97,77,96,55,70,77,34,56,87,3.1 km/h,,,,,,,
38,75,63,106,45,100,75,98,55,70,75,38,56,87,3.1 km/h,,,,,,,
33,77,57,106,42,97,77,96,56,70,77,33,56,87,3.1 km/h,,,,,,,
35,77,57,106,73,80,76,97,55,70,77,35,56,87,3.1 km/h,,,,,,,
40,80,61,103,48,98,72,96,57,74,80,40,56,87,3.1 km/h,,,,,,,
34,76,63,107,46,101,76,97,55,70,76,34,56,87,3.1 km/h,,,,,,,
42,77,62,103,50,99,72,95,42,77,77,42,56,87,3.1 km/h,,,,,,,
34,75,63,107,46,101,76,97,55,70,75,34,56,87,3.1 km/h,,,,,,,
42,77,62,103,49,98,72,95,56,74,77,42,56,87,3.1 km/h,,,,,,,
37,75,64,106,46,101,76,98,53,69,75,37,56,87,3.1 km/h,,,,,,,
39,74,65,106,45,101,76,98,53,69,74,39,56,87,3.1 km/h,,,,,,,
37,75,63,107,44,100,77,96,54,69,75,37,56,87,3.1 km/h,,,,,,,
37,75,64,107,45,101,76,98,54,69,75,37,56,87,3.1 km/h,,,,,,,
37,75,63,107,45,101,77,96,58,71,75,37,56,87,3.1 km/h,,,,,,,
35,75,63,107,44,100,76,98,56,70,75,35,56,87,3.1 km/h,,,,,,,
36,75,63,107,44,100,76,98,55,70,75,36,56,87,3.1 km/h,,,,,,,
37,75,65,106,45,100,76,98,53,69,75,37,56,87,3.1 km/h,,,,,,,
37,75,65,106,45,100,76,98,53,69,75,37,56,87,3.1 km/h,,,,,,,
35,76,57,106,42,97,77,96,60,72,76,35,56,87,3.1 km/h,,,,,,,
36,75,64,106,45,100,76,98,56,70,75,36,56,87,3.1 km/h,,,,,,,
35,75,63,107,46,101,77,96,54,69,75,35,56,87,3.1 km/h,,,,,,,
37,75,63,107,44,100,77,96,54,69,75,37,56,87,3.1 km/h,,,,,,,
37,75,62,107,44,100,76,98,55,69,75,37,56,87,3.1 km/h,,,,,,,
38,75,62,107,48,102,76,98,53,69,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,41,95,77,96,56,70,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,44,100,76,97,54,69,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,44,100,76,97,53,69,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,44,100,76,97,54,69,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,44,100,76,97,54,69,75,38,56,87,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,50,74,80,40,56,88,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,50,74,80,40,56,88,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,50,74,80,40,56,88,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,50,74,80,40,56,88,3.1 km/h,,,,,,,
40,81,62,103,48,98,71,96,52,73,73,98,56,88,3.1 km/h,,,,,,,
40,81,62,103,48,98,71,96,52,73,73,98,56,88,3.1 km/h,,,,,,,
40,81,62,103,48,98,71,96,52,73,73,98,56,88,3.1 km/h,,,,,,,
37,75,62,107,48,102,75,98,54,70,75,37,56,87,3.1 km/h,,,,,,,
36,75,62,107,45,100,75,98,54,68,75,36,56,87,3.1 km/h,,,,,,,
36,75,63,107,44,100,76,98,56,70,75,36,56,87,3.1 km/h,,,,,,,
34,76,63,107,48,102,77,96,56,70,76,34,56,87,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,51,74,80,40,56,88,3.1 km/h,,,,,,,
40,81,62,103,48,98,72,96,53,73,73,98,56,88,3.1 km/h,,,,,,,
40,80,59,103,69,82,72,95,58,75,80,40,56,87,3.1 km/h,,,,,,,
37,75,63,107,45,100,76,98,55,70,75,37,56,87,3.1 km/h,,,,,,,
37,75,62,107,45,100,77,96,62,73,75,37,56,87,3.1 km/h,,,,,,,
34,75,65,106,45,101,75,98,57,70,75,34,56,87,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,56,74,80,40,56,88,3.1 km/h,,,,,,,
39,74,63,107,44,100,76,98,55,70,74,39,56,87,3.1 km/h,,,,,,,
35,76,63,107,44,100,76,98,52,69,76,35,56,87,3.1 km/h,,,,,,,
37,75,63,107,44,100,77,96,58,71,75,37,56,87,3.1 km/h,,,,,,,
37,75,63,107,48,102,76,97,54,69,75,37,56,87,3.1 km/h,,,,,,,
35,77,63,107,46,101,77,96,56,70,77,35,56,87,3.1 km/h,,,,,,,
35,77,57,106,42,97,77,96,56,70,77,35,56,87,3.1 km/h,,,,,,,
35,76,63,107,42,98,77,96,56,70,76,35,56,87,3.1 km/h,,,,,,,
40,81,62,103,48,98,71,96,54,73,73,98,56,87,3.1 km/h,,,,,,,
34,77,57,106,43,99,77,96,59,71,77,34,56,87,3.1 km/h,,,,,,,
33,76,57,106,42,98,77,96,56,70,76,33,56,87,3.1 km/h,,,,,,,
37,75,62,107,46,101,77,96,57,70,75,37,56,87,3.1 km/h,,,,,,,
36,75,62,107,44,100,77,96,54,69,75,36,56,87,3.1 km/h,,,,,,,
33,77,63,107,47,102,77,96,58,71,77,33,56,87,3.1 km/h,,,,,,,
33,76,64,106,48,102,76,96,58,71,76,33,56,87,3.1 km/h,,,,,,,
37,75,64,106,46,101,77,96,56,70,75,37,56,87,3.1 km/h,,,,,,,
36,75,63,107,44,100,77,96,56,70,75,36,56,87,3.1 km/h,,,,,,,
37,75,62,107,46,101,77,97,56,70,75,37,56,87,3.1 km/h,,,,,,,
34,76,58,107,42,97,77,96,55,70,76,34,56,87,3.1 km/h,,,,,,,
36,78,63,107,44,100,76,98,54,69,78,36,56,87,3.1 km/h,,,,,,,
34,77,62,107,42,97,77,96,57,70,77,34,56,87,3.1 km/h,,,,,,,
34,77,62,107,42,97,77,96,55,69,77,34,56,87,3.1 km/h,,,,,,,
36,75,62,107,45,100,77,96,56,70,75,36,56,87,3.1 km/h,,,,,,,
39,74,64,106,44,100,76,98,52,69,74,39,56,87,3.1 km/h,,,,,,,
39,74,64,106,43,99,76,98,55,70,74,39,56,87,3.1 km/h,,,,,,,
39,74,65,106,43,99,75,98,54,69,74,39,56,87,3.1 km/h,,,,,,,
39,74,63,107,44,100,77,96,55,70,74,39,56,87,3.1 km/h,,,,,,,
40,80,59,103,45,95,72,96,57,74,80,40,56,87,3.1 km/h,,,,,,,
37,75,63,107,43,99,76,97,60,72,75,37,56,87,3.1 km/h,,,,,,,
36,76,63,107,48,102,77,95,58,71,76,36,56,87,3.1 km/h,,,,,,,
38,75,62,107,48,102,76,98,56,69,75,38,56,87,3.1 km/h,,,,,,,
38,75,62,107,46,101,77,96,55,70,75,38,56,87,3.1 km/h,,,,,,,
39,74,63,107,46,101,76,79,56,70,74,39,56,87,3.1 km/h,,,,,,,
39,74,63,107,44,100,76,97,56,70,74,39,56,87,3.1 km/h,,,,,,,
37,75,62,107,42,97,77,96,56,70,75,37,56,87,3.1 km/h,,,,,,,
40,80,62,103,48,98,71,96,54,73,73,98,56,87,3.1 km/h,,,,,,,
40,80,59,103,45,95,73,94,56,74,80,40,56,88,3.1 km/h,,,,,,,
40,81,62,103,47,97,72,96,53,73,73,97,56,88,3.1 km/h,,,,,,,
37,75,63,107,45,100,76,98,54,69,75,37,56,87,3.1 km/h,,,,,,,
37,75,63,107,46,101,76,98,56,70,75,37,56,87,3.1 km/h,,,,,,,
