"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(28, 34)","(43, 28)","(64, 38)","(63, 54)","(39, 57)","(28, 49)",,,,,,,
"(26, 28)","(27, 54)","(42, 62)","(67, 57)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(48, 27)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(26, 29)","(29, 55)","(44, 62)","(68, 55)","(64, 32)","(49, 24)",,,,,,,
"(25, 30)","(29, 55)","(42, 62)","(68, 55)","(64, 32)","(47, 24)",,,,,,,
"(26, 28)","(27, 54)","(41, 61)","(68, 55)","(64, 32)","(47, 24)",,,,,,,
"(28, 34)","(44, 28)","(64, 38)","(63, 54)","(45, 59)","(31, 52)",,,,,,,
"(26, 28)","(27, 54)","(41, 61)","(68, 55)","(64, 32)","(49, 25)",,,,,,,
"(28, 34)","(46, 27)","(60, 33)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(26, 30)","(25, 51)","(37, 60)","(67, 55)","(63, 31)","(47, 24)",,,,,,,
"(28, 34)","(46, 27)","(60, 33)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(26, 30)","(25, 51)","(37, 60)","(67, 55)","(63, 31)","(47, 24)",,,,,,,
"(28, 34)","(47, 27)","(60, 33)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(27, 27)","(28, 54)","(42, 62)","(65, 58)","(65, 32)","(47, 24)",,,,,,,
"(28, 33)","(50, 28)","(63, 36)","(64, 52)","(49, 58)","(28, 49)",,,,,,,
"(25, 30)","(26, 53)","(42, 62)","(68, 55)","(63, 31)","(49, 24)",,,,,,,
"(48, 27)","(63, 36)","(64, 52)","(45, 59)","(28, 49)","(27, 35)",,,,,,,
"(25, 30)","(28, 54)","(42, 62)","(67, 55)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(42, 58)","(27, 47)",,,,,,,
"(27, 28)","(28, 54)","(41, 61)","(66, 57)","(65, 32)","(48, 24)",,,,,,,
"(28, 34)","(47, 27)","(64, 38)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(28, 34)","(47, 27)","(64, 38)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(28, 33)","(52, 29)","(63, 36)","(64, 52)","(45, 59)","(27, 47)",,,,,,,
"(25, 31)","(29, 55)","(45, 62)","(67, 57)","(64, 32)","(48, 24)",,,,,,,
"(28, 33)","(52, 29)","(63, 36)","(64, 52)","(45, 59)","(27, 47)",,,,,,,
"(26, 29)","(27, 54)","(43, 62)","(67, 57)","(64, 32)","(48, 24)",,,,,,,
"(28, 33)","(50, 28)","(63, 36)","(64, 52)","(45, 59)","(27, 47)",,,,,,,
"(27, 26)","(26, 53)","(41, 61)","(67, 57)","(64, 32)","(48, 24)",,,,,,,
"(27, 26)","(28, 54)","(41, 61)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(27, 26)","(28, 54)","(41, 61)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(47, 27)","(63, 36)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(25, 31)","(24, 52)","(41, 61)","(67, 57)","(64, 32)","(48, 24)",,,,,,,
"(47, 27)","(63, 36)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(26, 28)","(27, 54)","(42, 62)","(67, 57)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(49, 28)","(64, 38)","(64, 52)","(39, 57)","(27, 47)",,,,,,,
"(27, 27)","(29, 55)","(41, 61)","(66, 57)","(62, 31)","(48, 24)",,,,,,,
"(28, 34)","(49, 28)","(64, 38)","(64, 52)","(39, 57)","(27, 47)",,,,,,,
"(28, 34)","(52, 29)","(64, 38)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(28, 34)","(52, 29)","(64, 38)","(63, 54)","(39, 57)","(27, 47)",,,,,,,
"(27, 26)","(29, 55)","(41, 61)","(65, 58)","(64, 32)","(49, 24)",,,,,,,
"(47, 27)","(64, 38)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(28, 34)","(48, 27)","(63, 36)","(64, 53)","(45, 59)","(27, 47)",,,,,,,
"(25, 31)","(25, 51)","(37, 60)","(67, 55)","(62, 31)","(48, 24)",,,,,,,
"(28, 33)","(45, 27)","(60, 33)","(64, 52)","(45, 59)","(27, 48)",,,,,,,
"(25, 31)","(25, 51)","(38, 60)","(68, 54)","(64, 32)","(49, 24)",,,,,,,
"(28, 33)","(47, 27)","(59, 33)","(64, 53)","(45, 59)","(27, 47)",,,,,,,
"(47, 27)","(63, 36)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(28, 34)","(47, 27)","(63, 36)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(25, 30)","(27, 54)","(41, 61)","(68, 54)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(50, 28)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(25, 30)","(27, 54)","(41, 61)","(68, 54)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(50, 28)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(25, 30)","(27, 54)","(41, 61)","(68, 54)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(52, 29)","(63, 36)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(25, 30)","(28, 54)","(41, 61)","(66, 57)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(52, 29)","(63, 36)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(28, 33)","(47, 27)","(60, 34)","(63, 56)","(43, 58)","(31, 52)",,,,,,,
"(26, 29)","(27, 54)","(41, 61)","(67, 57)","(63, 31)","(48, 24)",,,,,,,
"(28, 33)","(50, 28)","(62, 35)","(63, 54)","(39, 57)","(27, 47)",,,,,,,
"(28, 34)","(46, 27)","(59, 33)","(64, 53)","(39, 57)","(27, 47)",,,,,,,
"(26, 29)","(29, 55)","(41, 61)","(67, 55)","(63, 32)","(49, 24)",,,,,,,
"(47, 27)","(64, 38)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(28, 33)","(45, 27)","(59, 33)","(64, 52)","(48, 58)","(28, 49)",,,,,,,
"(28, 34)","(44, 28)","(64, 38)","(63, 54)","(39, 57)","(28, 49)",,,,,,,
"(27, 26)","(26, 53)","(40, 61)","(65, 58)","(66, 34)","(48, 24)",,,,,,,
"(28, 33)","(43, 28)","(64, 38)","(64, 52)","(45, 59)","(28, 49)",,,,,,,
"(27, 27)","(26, 53)","(42, 62)","(66, 57)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(48, 27)","(63, 37)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(27, 27)","(26, 53)","(41, 61)","(66, 57)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(45, 27)","(59, 33)","(63, 54)","(39, 57)","(28, 49)",,,,,,,
"(27, 25)","(26, 53)","(41, 61)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(45, 27)","(59, 33)","(63, 54)","(39, 57)","(28, 49)",,,,,,,
"(27, 25)","(26, 53)","(41, 61)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(49, 28)","(63, 36)","(64, 52)","(39, 57)","(27, 47)",,,,,,,
"(26, 29)","(27, 54)","(40, 61)","(67, 57)","(66, 33)","(48, 24)",,,,,,,
"(28, 34)","(49, 28)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(25, 31)","(25, 51)","(37, 60)","(68, 56)","(62, 31)","(48, 24)",,,,,,,
"(27, 27)","(26, 53)","(41, 61)","(67, 57)","(64, 32)","(48, 24)",,,,,,,
"(27, 27)","(26, 53)","(41, 61)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(28, 33)","(45, 27)","(60, 33)","(64, 53)","(49, 58)","(28, 49)",,,,,,,
"(27, 27)","(26, 53)","(42, 62)","(65, 58)","(62, 31)","(48, 24)",,,,,,,
"(27, 35)","(47, 27)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(27, 27)","(26, 53)","(41, 61)","(65, 58)","(63, 31)","(48, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(39, 57)","(27, 47)",,,,,,,
"(26, 29)","(29, 55)","(41, 61)","(68, 55)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(28, 34)","(52, 29)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(27, 27)","(27, 54)","(41, 61)","(65, 58)","(64, 32)","(49, 24)",,,,,,,
"(27, 27)","(27, 54)","(41, 61)","(67, 57)","(64, 32)","(49, 24)",,,,,,,
"(28, 33)","(50, 28)","(63, 36)","(64, 52)","(39, 57)","(27, 48)",,,,,,,
"(28, 33)","(46, 27)","(59, 33)","(64, 52)","(39, 57)","(27, 47)",,,,,,,
"(27, 25)","(28, 54)","(41, 61)","(65, 58)","(72, 37)","(47, 24)",,,,,,,
"(28, 34)","(48, 27)","(63, 37)","(64, 52)","(39, 57)","(27, 47)",,,,,,,
"(28, 34)","(48, 27)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(28, 34)","(48, 27)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(28, 34)","(52, 29)","(64, 38)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(28, 34)","(48, 27)","(63, 36)","(64, 52)","(39, 57)","(28, 49)",,,,,,,
"(26, 28)","(27, 54)","(41, 61)","(65, 58)","(65, 33)","(46, 24)",,,,,,,
"(28, 34)","(45, 27)","(64, 38)","(63, 54)","(39, 57)","(28, 49)",,,,,,,
"(28, 34)","(48, 27)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(25, 30)","(27, 54)","(41, 61)","(67, 57)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(48, 27)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(25, 31)","(27, 54)","(41, 61)","(67, 57)","(62, 31)","(46, 24)",,,,,,,
"(47, 27)","(64, 38)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(27, 26)","(26, 53)","(45, 62)","(66, 57)","(63, 32)","(47, 24)",,,,,,,
"(28, 34)","(47, 27)","(64, 38)","(64, 52)","(39, 57)","(27, 47)",,,,,,,
"(27, 26)","(27, 54)","(45, 62)","(66, 57)","(64, 32)","(47, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(63, 54)","(45, 59)","(27, 47)",,,,,,,
"(28, 34)","(48, 27)","(63, 36)","(64, 52)","(42, 58)","(27, 48)",,,,,,,
"(28, 34)","(48, 27)","(63, 36)","(64, 52)","(39, 57)","(27, 48)",,,,,,,
"(27, 27)","(27, 54)","(41, 61)","(66, 57)","(63, 31)","(48, 24)",,,,,,,
"(29, 33)","(47, 27)","(60, 34)","(63, 54)","(39, 57)","(27, 48)",,,,,,,
"(28, 34)","(45, 27)","(64, 38)","(63, 54)","(45, 59)","(27, 48)",,,,,,,
"(29, 33)","(48, 27)","(60, 34)","(63, 54)","(39, 57)","(27, 48)",,,,,,,
"(26, 29)","(29, 55)","(41, 61)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(27, 26)","(26, 53)","(41, 61)","(68, 55)","(64, 32)","(48, 24)",,,,,,,
"(28, 33)","(43, 28)","(64, 38)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(27, 26)","(28, 54)","(41, 61)","(66, 59)","(64, 32)","(46, 24)",,,,,,,
"(28, 34)","(44, 28)","(64, 38)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(48, 27)","(64, 38)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(42, 58)","(27, 48)",,,,,,,
"(27, 26)","(28, 54)","(42, 62)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(40, 57)","(27, 48)",,,,,,,
"(27, 26)","(28, 54)","(42, 62)","(65, 58)","(62, 31)","(48, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(26, 28)","(27, 54)","(42, 62)","(68, 56)","(65, 33)","(48, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(26, 28)","(26, 53)","(42, 62)","(67, 59)","(65, 33)","(48, 24)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(26, 28)","(28, 54)","(41, 61)","(66, 58)","(64, 31)","(48, 24)",,,,,,,
"(28, 33)","(52, 29)","(63, 36)","(64, 52)","(48, 58)","(28, 49)",,,,,,,
"(26, 29)","(27, 54)","(42, 62)","(65, 58)","(64, 32)","(46, 24)",,,,,,,
"(27, 35)","(50, 28)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(26, 29)","(27, 54)","(42, 62)","(65, 58)","(64, 32)","(46, 24)",,,,,,,
"(28, 34)","(48, 27)","(63, 37)","(64, 52)","(47, 59)","(27, 47)",,,,,,,
"(26, 29)","(27, 54)","(41, 61)","(68, 55)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(48, 27)","(63, 37)","(64, 52)","(47, 59)","(28, 48)",,,,,,,
"(26, 29)","(27, 54)","(41, 61)","(68, 55)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(47, 27)","(64, 38)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(25, 30)","(29, 55)","(42, 62)","(66, 57)","(64, 32)","(49, 24)",,,,,,,
"(28, 34)","(47, 27)","(64, 38)","(63, 53)","(48, 58)","(28, 49)",,,,,,,
"(25, 30)","(29, 55)","(41, 61)","(68, 55)","(64, 32)","(48, 24)",,,,,,,
"(29, 33)","(43, 28)","(60, 33)","(64, 52)","(45, 59)","(27, 47)",,,,,,,
"(27, 26)","(26, 53)","(41, 61)","(65, 58)","(64, 32)","(48, 24)",,,,,,,
"(27, 26)","(26, 53)","(41, 61)","(65, 58)","(66, 33)","(48, 24)",,,,,,,
"(29, 33)","(43, 28)","(60, 33)","(64, 52)","(45, 59)","(27, 47)",,,,,,,
"(25, 30)","(29, 55)","(41, 61)","(68, 55)","(63, 31)","(45, 24)",,,,,,,
"(47, 27)","(63, 36)","(64, 52)","(45, 59)","(28, 49)","(27, 36)",,,,,,,
"(28, 34)","(47, 27)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(25, 30)","(28, 55)","(41, 61)","(66, 57)","(64, 32)","(48, 24)",,,,,,,
"(25, 30)","(28, 55)","(41, 61)","(66, 57)","(64, 32)","(48, 24)",,,,,,,
"(27, 35)","(48, 27)","(63, 36)","(64, 51)","(45, 59)","(28, 49)",,,,,,,
"(47, 27)","(64, 38)","(64, 51)","(45, 59)","(27, 47)","(29, 33)",,,,,,,
"(27, 27)","(28, 54)","(41, 61)","(66, 57)","(63, 31)","(48, 24)",,,,,,,
"(29, 32)","(47, 27)","(64, 38)","(64, 52)","(49, 58)","(27, 48)",,,,,,,
"(27, 27)","(27, 54)","(41, 61)","(68, 56)","(63, 32)","(48, 24)",,,,,,,
"(27, 36)","(48, 27)","(64, 38)","(64, 52)","(39, 57)","(28, 49)",,,,,,,
"(48, 27)","(64, 38)","(64, 52)","(45, 59)","(28, 49)","(28, 36)",,,,,,,
"(29, 34)","(44, 28)","(59, 33)","(64, 52)","(45, 59)","(28, 49)",,,,,,,
"(29, 34)","(44, 28)","(59, 33)","(64, 52)","(39, 57)","(28, 49)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(64, 52)","(42, 58)","(28, 49)",,,,,,,
"(28, 34)","(50, 28)","(63, 36)","(63, 53)","(49, 58)","(28, 49)",,,,,,,
"(25, 31)","(26, 53)","(41, 61)","(66, 59)","(64, 32)","(48, 24)",,,,,,,
"(28, 34)","(48, 27)","(63, 36)","(64, 52)","(40, 57)","(28, 49)",,,,,,,
"(28, 34)","(47, 27)","(64, 38)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(28, 34)","(47, 27)","(59, 33)","(63, 54)","(37, 56)","(27, 47)",,,,,,,
"(27, 25)","(26, 53)","(41, 61)","(65, 58)","(66, 34)","(50, 25)",,,,,,,
"(27, 27)","(27, 54)","(41, 61)","(65, 58)","(66, 34)","(48, 24)",,,,,,,
"(28, 34)","(44, 28)","(59, 33)","(63, 54)","(39, 57)","(28, 48)",,,,,,,
"(27, 27)","(27, 54)","(45, 62)","(67, 60)","(66, 34)","(50, 25)",,,,,,,
