"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(196, 88)","(208, 107)","(200, 119)","(181, 125)","(168, 110)","(178, 93)",,,,,,,
"(66, 37)","(48, 50)","(44, 67)","(71, 77)","(87, 67)","(85, 48)",,,,,,,
"(65, 31)","(93, 47)","(92, 70)","(68, 84)","(38, 73)","(41, 46)",,,,,,,
"(177, 144)","(193, 137)","(210, 142)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 140)","(174, 159)","(188, 169)","(217, 164)","(214, 141)","(197, 133)",,,,,,,
"(69, 40)","(83, 51)","(84, 64)","(65, 74)","(48, 63)","(51, 52)",,,,,,,
"(66, 37)","(48, 49)","(44, 67)","(71, 77)","(87, 67)","(85, 48)",,,,,,,
"(64, 31)","(93, 47)","(92, 70)","(68, 84)","(38, 73)","(41, 46)",,,,,,,
"(177, 144)","(193, 137)","(210, 142)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 140)","(174, 159)","(188, 169)","(217, 164)","(214, 141)","(197, 133)",,,,,,,
"(196, 88)","(208, 100)","(206, 112)","(181, 125)","(168, 110)","(178, 93)",,,,,,,
"(66, 37)","(49, 48)","(45, 69)","(71, 77)","(87, 67)","(86, 48)",,,,,,,
"(64, 31)","(93, 47)","(92, 70)","(68, 84)","(39, 73)","(41, 46)",,,,,,,
"(177, 144)","(199, 137)","(213, 146)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(198, 86)","(177, 89)","(165, 107)","(179, 128)","(201, 123)","(212, 99)",,,,,,,
"(66, 41)","(83, 52)","(82, 66)","(70, 74)","(48, 66)","(54, 49)",,,,,,,
"(66, 37)","(48, 50)","(44, 68)","(70, 77)","(87, 60)","(85, 48)",,,,,,,
"(65, 31)","(93, 48)","(91, 70)","(67, 85)","(38, 73)","(41, 46)",,,,,,,
"(177, 144)","(199, 137)","(213, 146)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(198, 86)","(176, 90)","(162, 110)","(179, 128)","(202, 123)","(212, 99)",,,,,,,
"(64, 41)","(83, 51)","(82, 66)","(70, 74)","(48, 66)","(53, 50)",,,,,,,
"(66, 37)","(48, 50)","(44, 68)","(70, 77)","(87, 60)","(85, 48)",,,,,,,
"(65, 31)","(93, 48)","(92, 69)","(67, 85)","(38, 73)","(41, 47)",,,,,,,
"(178, 143)","(199, 137)","(214, 147)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(197, 133)",,,,,,,
"(196, 88)","(208, 100)","(206, 112)","(181, 125)","(168, 110)","(179, 92)",,,,,,,
"(65, 41)","(79, 47)","(83, 64)","(70, 74)","(49, 66)","(53, 50)",,,,,,,
"(64, 38)","(49, 49)","(45, 70)","(70, 78)","(86, 68)","(86, 48)",,,,,,,
"(65, 31)","(89, 42)","(93, 69)","(67, 85)","(38, 72)","(42, 46)",,,,,,,
"(178, 143)","(199, 137)","(213, 146)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(196, 88)","(208, 100)","(206, 112)","(181, 125)","(168, 111)","(177, 94)",,,,,,,
"(66, 40)","(83, 53)","(83, 65)","(69, 74)","(48, 65)","(52, 51)",,,,,,,
"(66, 37)","(49, 49)","(45, 69)","(70, 78)","(86, 68)","(84, 46)",,,,,,,
"(64, 31)","(89, 42)","(93, 69)","(67, 85)","(38, 72)","(41, 47)",,,,,,,
"(178, 143)","(199, 137)","(213, 146)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(196, 88)","(208, 100)","(206, 112)","(181, 125)","(168, 111)","(177, 94)",,,,,,,
"(67, 40)","(83, 56)","(82, 66)","(69, 74)","(48, 66)","(52, 51)",,,,,,,
"(66, 37)","(49, 49)","(44, 69)","(70, 78)","(87, 66)","(82, 45)",,,,,,,
"(65, 31)","(93, 46)","(92, 70)","(67, 85)","(38, 72)","(42, 45)",,,,,,,
"(178, 143)","(199, 137)","(213, 145)","(214, 161)","(190, 166)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(199, 134)",,,,,,,
"(196, 88)","(208, 100)","(206, 112)","(181, 125)","(168, 111)","(178, 93)",,,,,,,
"(201, 87)","(176, 89)","(164, 108)","(179, 128)","(206, 118)","(212, 100)",,,,,,,
"(66, 40)","(83, 51)","(83, 65)","(69, 74)","(48, 64)","(52, 51)",,,,,,,
"(66, 37)","(49, 49)","(44, 66)","(69, 78)","(87, 62)","(85, 48)",,,,,,,
"(64, 31)","(88, 42)","(91, 72)","(67, 85)","(38, 73)","(41, 47)",,,,,,,
"(36, 45)","(44, 84)","(67, 88)","(96, 74)","(95, 44)","(70, 29)",,,,,,,
"(178, 143)","(199, 137)","(213, 146)","(214, 161)","(190, 166)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(199, 134)",,,,,,,
"(196, 88)","(208, 100)","(206, 112)","(181, 125)","(168, 110)","(180, 92)",,,,,,,
"(201, 87)","(175, 90)","(164, 108)","(179, 128)","(206, 118)","(212, 100)",,,,,,,
"(66, 40)","(83, 53)","(83, 65)","(68, 74)","(49, 65)","(53, 49)",,,,,,,
"(65, 37)","(48, 50)","(45, 68)","(69, 78)","(87, 62)","(85, 48)",,,,,,,
"(64, 31)","(88, 42)","(93, 69)","(67, 85)","(38, 73)","(41, 47)",,,,,,,
"(177, 144)","(192, 137)","(210, 142)","(214, 161)","(190, 166)","(177, 157)",,,,,,,
"(175, 140)","(174, 159)","(186, 168)","(217, 165)","(214, 141)","(198, 133)",,,,,,,
"(196, 88)","(209, 101)","(200, 119)","(180, 125)","(168, 112)","(177, 94)",,,,,,,
"(196, 85)","(175, 91)","(162, 109)","(179, 128)","(201, 123)","(212, 99)",,,,,,,
"(67, 40)","(83, 56)","(83, 66)","(69, 74)","(49, 65)","(50, 49)",,,,,,,
"(66, 37)","(47, 51)","(45, 68)","(69, 78)","(86, 67)","(83, 46)",,,,,,,
"(63, 32)","(93, 47)","(92, 70)","(67, 85)","(39, 73)","(42, 45)",,,,,,,
"(177, 144)","(199, 137)","(214, 147)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(196, 88)","(209, 101)","(199, 120)","(181, 125)","(168, 110)","(178, 93)",,,,,,,
"(196, 85)","(175, 89)","(162, 109)","(179, 128)","(202, 123)","(212, 99)",,,,,,,
"(65, 41)","(78, 46)","(83, 65)","(68, 74)","(48, 65)","(52, 50)",,,,,,,
"(65, 37)","(47, 51)","(45, 68)","(69, 78)","(86, 67)","(82, 45)",,,,,,,
"(64, 31)","(93, 47)","(93, 69)","(67, 85)","(38, 72)","(40, 48)",,,,,,,
"(178, 142)","(195, 136)","(209, 142)","(214, 161)","(188, 165)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(198, 89)","(209, 102)","(205, 114)","(179, 124)","(168, 112)","(174, 98)",,,,,,,
"(67, 40)","(83, 52)","(83, 65)","(69, 74)","(48, 65)","(52, 51)",,,,,,,
"(65, 37)","(50, 48)","(44, 68)","(70, 78)","(87, 60)","(85, 48)",,,,,,,
"(68, 30)","(92, 45)","(93, 68)","(66, 85)","(38, 69)","(41, 47)",,,,,,,
"(177, 144)","(197, 136)","(213, 145)","(214, 161)","(190, 166)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(196, 88)","(209, 102)","(206, 112)","(181, 125)","(168, 111)","(179, 92)",,,,,,,
"(66, 40)","(83, 51)","(83, 64)","(68, 74)","(49, 65)","(53, 49)",,,,,,,
"(65, 37)","(49, 49)","(44, 68)","(70, 78)","(87, 61)","(85, 48)",,,,,,,
"(68, 30)","(93, 46)","(93, 68)","(66, 85)","(38, 70)","(41, 47)",,,,,,,
"(178, 142)","(197, 136)","(211, 143)","(214, 161)","(188, 165)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(196, 88)","(209, 102)","(206, 112)","(181, 125)","(168, 111)","(179, 92)",,,,,,,
"(67, 40)","(83, 51)","(82, 66)","(69, 74)","(48, 65)","(52, 51)",,,,,,,
"(65, 37)","(48, 51)","(45, 68)","(69, 78)","(87, 66)","(86, 48)",,,,,,,
"(65, 31)","(93, 46)","(92, 70)","(67, 85)","(38, 73)","(41, 47)",,,,,,,
"(178, 143)","(192, 137)","(210, 142)","(214, 161)","(190, 166)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(66, 40)","(83, 53)","(83, 66)","(69, 74)","(49, 66)","(55, 47)",,,,,,,
"(65, 37)","(48, 50)","(45, 69)","(69, 78)","(87, 66)","(82, 45)",,,,,,,
"(65, 31)","(93, 47)","(93, 69)","(69, 84)","(38, 73)","(41, 47)",,,,,,,
"(64, 29)","(34, 47)","(35, 79)","(69, 87)","(96, 75)","(96, 44)",,,,,,,
"(177, 144)","(199, 137)","(213, 146)","(214, 161)","(190, 166)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(66, 40)","(82, 49)","(81, 68)","(69, 74)","(49, 66)","(52, 50)",,,,,,,
"(65, 37)","(49, 49)","(45, 68)","(69, 78)","(87, 66)","(82, 45)",,,,,,,
"(64, 31)","(93, 47)","(93, 69)","(67, 85)","(38, 73)","(41, 48)",,,,,,,
"(178, 143)","(199, 137)","(213, 146)","(214, 161)","(190, 166)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(198, 89)","(209, 101)","(201, 119)","(181, 125)","(168, 112)","(179, 92)",,,,,,,
"(67, 40)","(82, 49)","(84, 61)","(69, 74)","(49, 65)","(51, 52)",,,,,,,
"(65, 37)","(49, 48)","(45, 69)","(70, 78)","(87, 66)","(87, 54)",,,,,,,
"(64, 31)","(93, 47)","(92, 71)","(68, 84)","(38, 72)","(42, 45)",,,,,,,
"(178, 143)","(199, 137)","(213, 145)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(197, 89)","(209, 101)","(201, 119)","(181, 125)","(168, 112)","(179, 92)",,,,,,,
"(66, 40)","(83, 51)","(84, 64)","(70, 74)","(49, 65)","(52, 51)",,,,,,,
"(65, 37)","(48, 50)","(45, 69)","(70, 78)","(87, 66)","(87, 55)",,,,,,,
"(64, 31)","(93, 47)","(93, 69)","(69, 84)","(38, 72)","(41, 47)",,,,,,,
"(178, 143)","(200, 137)","(213, 145)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 140)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(177, 89)","(165, 113)","(180, 128)","(207, 128)","(210, 97)","(198, 86)",,,,,,,
"(67, 40)","(82, 50)","(84, 62)","(69, 74)","(48, 64)","(55, 48)",,,,,,,
"(65, 37)","(49, 49)","(45, 68)","(70, 78)","(87, 66)","(85, 48)",,,,,,,
"(63, 32)","(93, 47)","(92, 70)","(67, 85)","(38, 72)","(43, 45)",,,,,,,
"(178, 143)","(199, 137)","(213, 145)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 140)","(177, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(66, 37)","(48, 50)","(45, 68)","(70, 78)","(87, 66)","(82, 45)",,,,,,,
"(65, 31)","(93, 47)","(92, 71)","(67, 85)","(38, 72)","(42, 46)",,,,,,,
"(178, 143)","(199, 137)","(213, 145)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 141)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(200, 134)",,,,,,,
"(197, 89)","(209, 101)","(206, 114)","(181, 125)","(168, 110)","(178, 93)",,,,,,,
"(66, 41)","(82, 50)","(84, 60)","(69, 74)","(49, 65)","(53, 50)",,,,,,,
"(65, 37)","(48, 51)","(45, 69)","(69, 78)","(86, 67)","(85, 47)",,,,,,,
"(178, 143)","(199, 137)","(213, 145)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 141)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(200, 134)",,,,,,,
"(198, 89)","(208, 108)","(201, 119)","(181, 125)","(168, 110)","(178, 93)",,,,,,,
"(66, 41)","(82, 50)","(84, 61)","(68, 74)","(49, 66)","(52, 51)",,,,,,,
"(65, 37)","(48, 51)","(45, 67)","(69, 78)","(86, 67)","(82, 45)",,,,,,,
"(65, 31)","(93, 46)","(92, 70)","(67, 85)","(38, 72)","(43, 45)",,,,,,,
"(178, 143)","(199, 137)","(213, 145)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(175, 141)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(200, 134)",,,,,,,
"(197, 89)","(208, 100)","(206, 113)","(181, 125)","(168, 110)","(178, 93)",,,,,,,
"(65, 41)","(83, 54)","(82, 66)","(68, 74)","(49, 66)","(53, 49)",,,,,,,
"(65, 37)","(50, 48)","(45, 69)","(69, 78)","(86, 67)","(85, 47)",,,,,,,
"(65, 31)","(93, 46)","(92, 71)","(67, 85)","(38, 72)","(43, 45)",,,,,,,
"(176, 139)","(177, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(66, 40)","(83, 53)","(83, 65)","(69, 74)","(48, 65)","(52, 51)",,,,,,,
"(65, 31)","(93, 46)","(92, 70)","(67, 85)","(38, 73)","(41, 47)",,,,,,,
"(178, 143)","(199, 137)","(213, 145)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(177, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(198, 89)","(208, 108)","(198, 121)","(181, 125)","(168, 110)","(178, 93)",,,,,,,
"(65, 31)","(93, 46)","(92, 70)","(67, 85)","(38, 73)","(42, 46)",,,,,,,
"(176, 139)","(177, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(65, 31)","(93, 46)","(92, 70)","(67, 85)","(38, 73)","(42, 46)",,,,,,,
"(178, 143)","(199, 137)","(214, 147)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(198, 89)","(208, 100)","(204, 116)","(179, 124)","(168, 112)","(179, 93)",,,,,,,
"(65, 37)","(48, 51)","(44, 67)","(69, 78)","(87, 66)","(86, 48)",,,,,,,
"(64, 31)","(93, 46)","(93, 69)","(68, 85)","(39, 73)","(42, 46)",,,,,,,
"(178, 143)","(199, 137)","(214, 147)","(214, 161)","(192, 167)","(177, 157)",,,,,,,
"(176, 139)","(178, 163)","(191, 170)","(216, 166)","(214, 141)","(198, 133)",,,,,,,
"(198, 89)","(208, 100)","(204, 116)","(179, 124)","(168, 112)","(179, 93)",,,,,,,
"(126, 55)","(111, 63)","(109, 76)","(128, 88)","(141, 79)","(142, 68)",,,,,,,
"(66, 41)","(83, 51)","(83, 65)","(70, 74)","(49, 65)","(52, 52)",,,,,,,
"(65, 37)","(48, 51)","(44, 67)","(69, 78)","(87, 66)","(86, 48)",,,,,,,
