"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(36, 35)","(38, 58)","(52, 65)","(77, 61)","(76, 37)","(56, 28)"
"(36, 35)","(38, 58)","(52, 65)","(78, 59)","(78, 40)","(59, 28)"
"(36, 35)","(38, 58)","(52, 65)","(78, 59)","(78, 40)","(59, 28)"
"(39, 32)","(38, 58)","(57, 66)","(78, 59)","(74, 36)","(59, 28)"
