"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(59, 43)","(81, 35)","(95, 44)","(96, 59)","(83, 65)","(65, 61)"
"(57, 39)","(52, 60)","(77, 69)","(99, 62)","(96, 39)","(82, 32)"
"(57, 39)","(59, 61)","(76, 69)","(98, 64)","(98, 40)","(83, 32)"
