"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(52, 25)","(79, 41)","(78, 65)","(53, 79)","(24, 67)","(27, 40)",,,,,,,
"(163, 138)","(185, 131)","(199, 140)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(162, 133)","(162, 156)","(177, 164)","(202, 160)","(200, 135)","(184, 127)",,,,,,,
"(184, 80)","(163, 83)","(148, 103)","(165, 122)","(188, 117)","(198, 93)",,,,,,,
"(57, 35)","(68, 43)","(69, 59)","(54, 68)","(37, 62)","(39, 44)",,,,,,,
"(51, 31)","(32, 46)","(30, 62)","(56, 71)","(73, 55)","(71, 42)",,,,,,,
"(51, 25)","(79, 42)","(77, 65)","(53, 79)","(24, 66)","(26, 42)",,,,,,,
"(164, 137)","(185, 131)","(200, 141)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(161, 134)","(163, 157)","(177, 164)","(202, 160)","(200, 135)","(183, 127)",,,,,,,
"(52, 31)","(35, 43)","(31, 62)","(55, 72)","(73, 60)","(69, 40)",,,,,,,
"(51, 25)","(79, 41)","(78, 65)","(53, 79)","(25, 67)","(27, 41)",,,,,,,
"(164, 137)","(185, 131)","(200, 141)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(161, 134)","(162, 156)","(177, 164)","(202, 160)","(200, 135)","(183, 127)",,,,,,,
"(52, 35)","(65, 41)","(68, 60)","(55, 68)","(35, 59)","(38, 43)",,,,,,,
"(52, 31)","(34, 44)","(31, 63)","(55, 72)","(73, 60)","(69, 40)",,,,,,,
"(50, 25)","(79, 41)","(78, 65)","(53, 79)","(25, 67)","(26, 43)",,,,,,,
"(164, 137)","(185, 131)","(200, 141)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(161, 134)","(162, 156)","(177, 164)","(202, 160)","(200, 135)","(183, 127)",,,,,,,
"(52, 35)","(68, 44)","(70, 56)","(55, 68)","(35, 59)","(39, 43)",,,,,,,
"(52, 31)","(34, 44)","(31, 62)","(55, 72)","(72, 62)","(69, 40)",,,,,,,
"(51, 25)","(79, 41)","(78, 65)","(53, 79)","(25, 67)","(27, 41)",,,,,,,
"(164, 137)","(185, 131)","(200, 141)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(161, 134)","(164, 157)","(177, 164)","(202, 160)","(199, 135)","(184, 127)",,,,,,,
"(184, 80)","(161, 84)","(149, 102)","(166, 122)","(188, 117)","(197, 92)",,,,,,,
"(50, 35)","(69, 46)","(69, 59)","(55, 68)","(34, 59)","(39, 44)",,,,,,,
"(51, 31)","(35, 43)","(30, 61)","(56, 72)","(72, 61)","(73, 49)",,,,,,,
"(164, 137)","(185, 131)","(199, 140)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(162, 133)","(164, 157)","(177, 164)","(202, 160)","(200, 135)","(182, 127)",,,,,,,
"(184, 83)","(195, 96)","(184, 115)","(165, 118)","(154, 106)","(165, 86)",,,,,,,
"(184, 80)","(161, 84)","(149, 102)","(166, 122)","(188, 117)","(198, 100)",,,,,,,
"(51, 31)","(34, 44)","(30, 61)","(56, 72)","(72, 62)","(73, 49)",,,,,,,
"(51, 25)","(79, 40)","(78, 65)","(53, 79)","(24, 62)","(29, 39)",,,,,,,
"(164, 137)","(183, 130)","(199, 140)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(162, 133)","(164, 157)","(177, 164)","(202, 160)","(200, 135)","(182, 127)",,,,,,,
"(184, 80)","(161, 84)","(149, 102)","(166, 122)","(188, 117)","(198, 100)",,,,,,,
"(51, 31)","(35, 43)","(30, 61)","(56, 72)","(72, 62)","(73, 48)",,,,,,,
"(51, 25)","(79, 40)","(78, 65)","(53, 79)","(24, 62)","(29, 39)",,,,,,,
"(164, 137)","(183, 130)","(199, 140)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(162, 133)","(164, 157)","(177, 164)","(202, 160)","(200, 135)","(182, 127)",,,,,,,
"(185, 80)","(161, 84)","(149, 102)","(166, 122)","(188, 117)","(198, 100)",,,,,,,
"(51, 31)","(34, 44)","(30, 61)","(56, 72)","(72, 62)","(73, 48)",,,,,,,
"(51, 25)","(79, 46)","(78, 65)","(53, 79)","(24, 62)","(29, 39)",,,,,,,
"(164, 137)","(185, 131)","(200, 141)","(200, 155)","(178, 161)","(163, 151)",,,,,,,
"(162, 133)","(163, 157)","(177, 164)","(202, 160)","(200, 135)","(184, 127)",,,,,,,
"(185, 79)","(162, 83)","(151, 102)","(166, 122)","(191, 116)","(198, 93)",,,,,,,
"(51, 35)","(69, 45)","(68, 61)","(55, 68)","(35, 59)","(39, 45)",,,,,,,
"(52, 31)","(33, 45)","(30, 62)","(56, 72)","(72, 62)","(73, 48)",,,,,,,
"(51, 25)","(79, 41)","(78, 65)","(53, 79)","(24, 66)","(27, 41)",,,,,,,
