"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(23, 25)","(25, 49)","(39, 56)","(64, 52)","(62, 27)","(45, 19)",,,,,,,
"(25, 31)","(45, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(25, 49)","(40, 57)","(64, 52)","(62, 27)","(44, 19)",,,,,,,
"(25, 31)","(47, 23)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(64, 52)","(62, 27)","(45, 19)",,,,,,,
"(25, 31)","(46, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(25, 22)","(27, 50)","(40, 57)","(66, 50)","(60, 26)","(46, 19)",,,,,,,
"(25, 31)","(45, 22)","(61, 32)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(26, 49)","(40, 57)","(66, 51)","(62, 27)","(46, 19)",,,,,,,
"(25, 31)","(45, 22)","(61, 32)","(62, 47)","(40, 53)","(27, 45)",,,,,,,
"(23, 25)","(25, 49)","(40, 57)","(66, 51)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(24, 24)","(26, 49)","(39, 56)","(63, 53)","(61, 27)","(47, 19)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(24, 24)","(26, 49)","(39, 56)","(65, 52)","(63, 28)","(46, 19)",,,,,,,
"(25, 22)","(24, 48)","(43, 57)","(65, 52)","(64, 28)","(44, 19)",,,,,,,
"(24, 25)","(24, 48)","(43, 57)","(65, 52)","(64, 28)","(44, 19)",,,,,,,
"(26, 29)","(50, 24)","(62, 33)","(61, 49)","(43, 54)","(26, 44)",,,,,,,
"(23, 26)","(22, 45)","(35, 55)","(65, 50)","(60, 26)","(48, 20)",,,,,,,
"(26, 29)","(50, 24)","(62, 33)","(61, 49)","(37, 52)","(26, 44)",,,,,,,
"(23, 26)","(22, 45)","(33, 54)","(65, 50)","(62, 27)","(44, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(61, 49)","(37, 52)","(26, 43)",,,,,,,
"(23, 26)","(22, 45)","(33, 54)","(65, 52)","(62, 27)","(44, 19)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(24, 24)","(26, 49)","(41, 57)","(65, 52)","(61, 27)","(46, 19)",,,,,,,
"(24, 24)","(26, 49)","(41, 57)","(65, 52)","(61, 27)","(46, 19)",,,,,,,
"(24, 24)","(26, 49)","(41, 57)","(65, 52)","(63, 28)","(46, 19)",,,,,,,
"(27, 28)","(45, 22)","(62, 34)","(61, 49)","(43, 54)","(29, 47)",,,,,,,
"(24, 24)","(26, 49)","(41, 57)","(63, 53)","(61, 27)","(46, 19)",,,,,,,
"(27, 28)","(45, 22)","(57, 28)","(61, 49)","(43, 54)","(29, 47)",,,,,,,
"(24, 24)","(26, 49)","(41, 57)","(63, 53)","(61, 27)","(46, 19)",,,,,,,
"(27, 28)","(43, 22)","(57, 28)","(62, 47)","(43, 54)","(26, 44)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(63, 53)","(62, 27)","(47, 19)",,,,,,,
"(27, 28)","(43, 22)","(57, 28)","(62, 47)","(43, 54)","(26, 44)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(63, 53)","(61, 26)","(47, 19)",,,,,,,
"(26, 29)","(45, 22)","(59, 29)","(61, 49)","(35, 51)","(25, 42)",,,,,,,
"(26, 29)","(42, 23)","(59, 29)","(61, 49)","(35, 51)","(25, 42)",,,,,,,
"(26, 29)","(41, 23)","(58, 29)","(61, 49)","(43, 54)","(25, 43)",,,,,,,
"(23, 25)","(24, 48)","(39, 56)","(65, 52)","(62, 28)","(44, 19)",,,,,,,
"(26, 29)","(41, 23)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(23, 25)","(24, 48)","(39, 56)","(65, 52)","(63, 28)","(46, 19)",,,,,,,
"(26, 29)","(41, 23)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(23, 25)","(24, 48)","(39, 56)","(65, 52)","(63, 28)","(46, 19)",,,,,,,
"(27, 28)","(41, 23)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(25, 21)","(27, 50)","(40, 57)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(26, 29)","(41, 23)","(62, 33)","(61, 49)","(37, 52)","(25, 42)",,,,,,,
"(25, 22)","(27, 50)","(40, 57)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(25, 22)","(25, 49)","(38, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(24, 24)","(25, 49)","(40, 57)","(65, 52)","(62, 27)","(46, 19)",,,,,,,
"(23, 26)","(25, 49)","(38, 56)","(65, 52)","(62, 27)","(43, 19)",,,,,,,
"(23, 26)","(25, 49)","(38, 56)","(65, 52)","(62, 27)","(46, 19)",,,,,,,
"(25, 31)","(46, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(25, 21)","(25, 49)","(39, 56)","(64, 52)","(64, 29)","(46, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(25, 22)","(26, 49)","(38, 56)","(64, 52)","(62, 27)","(44, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(61, 49)","(37, 52)","(26, 44)",,,,,,,
"(25, 22)","(24, 48)","(38, 56)","(64, 52)","(63, 28)","(44, 19)",,,,,,,
"(26, 29)","(46, 22)","(62, 33)","(61, 49)","(37, 52)","(26, 44)",,,,,,,
"(25, 22)","(25, 49)","(39, 56)","(65, 52)","(63, 28)","(46, 19)",,,,,,,
"(26, 29)","(42, 23)","(62, 33)","(61, 49)","(37, 52)","(26, 44)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(65, 52)","(63, 28)","(46, 19)",,,,,,,
"(26, 29)","(44, 22)","(62, 33)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(24, 23)","(25, 49)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(25, 21)","(25, 49)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(66, 50)","(62, 27)","(47, 20)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 21)","(26, 49)","(39, 56)","(66, 50)","(62, 27)","(45, 19)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 21)","(26, 49)","(39, 56)","(66, 50)","(62, 27)","(45, 19)",,,,,,,
"(24, 24)","(25, 49)","(39, 56)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(24, 24)","(25, 49)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(41, 23)","(62, 33)","(61, 49)","(37, 52)","(26, 44)",,,,,,,
"(26, 29)","(41, 23)","(62, 33)","(61, 51)","(43, 54)","(29, 47)",,,,,,,
"(23, 26)","(23, 46)","(35, 55)","(65, 52)","(63, 27)","(47, 20)",,,,,,,
"(26, 29)","(47, 23)","(61, 31)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(63, 53)","(61, 26)","(46, 19)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(50, 24)","(61, 31)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
"(25, 21)","(26, 49)","(39, 56)","(63, 53)","(62, 27)","(47, 19)",,,,,,,
"(26, 29)","(48, 23)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(24, 23)","(24, 48)","(39, 56)","(66, 51)","(62, 27)","(47, 19)",,,,,,,
"(26, 28)","(50, 24)","(61, 31)","(62, 47)","(47, 53)","(26, 44)",,,,,,,
"(24, 23)","(24, 48)","(39, 56)","(65, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(50, 24)","(61, 31)","(62, 47)","(47, 53)","(26, 44)",,,,,,,
"(24, 23)","(24, 48)","(39, 56)","(66, 51)","(62, 27)","(46, 19)",,,,,,,
"(25, 31)","(45, 22)","(61, 31)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(26, 28)","(45, 22)","(58, 28)","(61, 48)","(37, 52)","(26, 44)",,,,,,,
"(45, 22)","(61, 31)","(62, 47)","(43, 54)","(26, 44)","(25, 30)",,,,,,,
"(26, 29)","(42, 22)","(58, 28)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(24, 23)","(25, 49)","(39, 56)","(64, 52)","(68, 32)","(47, 19)",,,,,,,
"(26, 29)","(43, 22)","(58, 28)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(24, 23)","(25, 49)","(39, 56)","(64, 52)","(68, 32)","(47, 19)",,,,,,,
"(25, 22)","(24, 48)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(43, 22)","(58, 28)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(25, 22)","(25, 49)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(43, 22)","(58, 28)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(25, 22)","(25, 49)","(39, 56)","(66, 50)","(62, 27)","(46, 19)",,,,,,,
"(25, 30)","(46, 22)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 26)","(23, 46)","(34, 54)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(25, 30)","(46, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 26)","(23, 45)","(34, 54)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(25, 30)","(46, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 26)","(23, 45)","(34, 54)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(43, 22)","(58, 28)","(62, 47)","(47, 53)","(26, 44)",,,,,,,
"(25, 22)","(24, 48)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(43, 22)","(62, 33)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(26, 28)","(43, 22)","(62, 33)","(62, 47)","(47, 53)","(26, 44)",,,,,,,
"(26, 28)","(43, 22)","(62, 33)","(62, 47)","(47, 53)","(26, 44)",,,,,,,
"(26, 29)","(47, 23)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(27, 50)","(39, 56)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(25, 30)","(47, 23)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(27, 50)","(39, 56)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(24, 24)","(24, 48)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(24, 24)","(24, 48)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(24, 24)","(24, 48)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(24, 23)","(26, 49)","(40, 57)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(24, 24)","(26, 49)","(39, 56)","(63, 53)","(62, 27)","(45, 19)",,,,,,,
"(24, 24)","(26, 49)","(39, 56)","(63, 53)","(62, 27)","(45, 19)",,,,,,,
"(26, 29)","(46, 22)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(25, 22)","(24, 48)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(42, 23)","(57, 28)","(62, 47)","(36, 51)","(25, 42)",,,,,,,
"(25, 22)","(24, 48)","(39, 56)","(64, 52)","(61, 26)","(46, 19)",,,,,,,
"(26, 28)","(48, 23)","(61, 31)","(62, 47)","(36, 51)","(25, 42)",,,,,,,
"(25, 22)","(24, 48)","(39, 56)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(26, 29)","(43, 22)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(43, 22)","(62, 33)","(61, 49)","(43, 54)","(25, 43)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(40, 53)","(25, 43)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(25, 22)","(23, 47)","(43, 57)","(65, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(43, 22)","(62, 33)","(61, 49)","(43, 54)","(26, 44)",,,,,,,
"(26, 29)","(41, 23)","(57, 28)","(61, 49)","(44, 54)","(24, 45)",,,,,,,
"(25, 22)","(24, 48)","(43, 57)","(63, 53)","(63, 28)","(48, 20)",,,,,,,
"(25, 22)","(26, 49)","(43, 57)","(64, 52)","(63, 28)","(48, 20)",,,,,,,
"(26, 29)","(47, 23)","(61, 31)","(62, 47)","(39, 53)","(27, 45)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 26)","(26, 49)","(39, 56)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(45, 22)","(60, 31)","(62, 46)","(43, 54)","(26, 44)","(25, 31)",,,,,,,
"(23, 26)","(25, 49)","(39, 56)","(65, 50)","(63, 28)","(46, 19)",,,,,,,
"(27, 27)","(45, 22)","(58, 28)","(61, 48)","(41, 53)","(29, 47)",,,,,,,
"(24, 23)","(24, 48)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(41, 23)","(57, 28)","(61, 49)","(37, 52)","(25, 42)",,,,,,,
"(26, 28)","(43, 22)","(62, 33)","(61, 48)","(43, 54)","(25, 42)",,,,,,,
"(25, 22)","(25, 49)","(39, 56)","(64, 52)","(61, 26)","(46, 19)",,,,,,,
"(26, 28)","(50, 24)","(62, 33)","(62, 47)","(43, 54)","(25, 42)",,,,,,,
"(25, 22)","(25, 49)","(39, 56)","(64, 52)","(61, 26)","(46, 19)",,,,,,,
"(26, 28)","(49, 24)","(62, 33)","(62, 47)","(47, 53)","(26, 44)",,,,,,,
"(25, 21)","(22, 45)","(47, 56)","(65, 50)","(61, 26)","(46, 19)",,,,,,,
"(25, 21)","(23, 47)","(39, 56)","(63, 53)","(61, 26)","(47, 19)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(24, 23)","(26, 49)","(39, 56)","(64, 52)","(61, 26)","(47, 20)",,,,,,,
"(26, 29)","(43, 22)","(57, 28)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(24, 23)","(26, 49)","(39, 56)","(64, 52)","(61, 26)","(47, 20)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(65, 50)","(62, 27)","(45, 19)",,,,,,,
"(26, 29)","(43, 22)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(23, 25)","(26, 50)","(39, 56)","(65, 50)","(62, 27)","(46, 19)",,,,,,,
"(27, 27)","(50, 24)","(62, 33)","(62, 47)","(46, 53)","(25, 43)",,,,,,,
"(26, 29)","(48, 23)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(60, 30)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(48, 23)","(62, 33)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 22)","(26, 49)","(39, 56)","(64, 52)","(61, 26)","(46, 19)",,,,,,,
"(24, 24)","(24, 48)","(40, 57)","(64, 52)","(63, 27)","(46, 19)",,,,,,,
"(24, 24)","(24, 48)","(40, 57)","(64, 52)","(63, 27)","(46, 19)",,,,,,,
"(24, 24)","(26, 49)","(38, 56)","(65, 52)","(61, 26)","(47, 19)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(24, 23)","(26, 49)","(39, 56)","(65, 52)","(61, 26)","(46, 19)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(66, 49)","(60, 26)","(46, 19)",,,,,,,
"(24, 24)","(25, 49)","(39, 56)","(66, 49)","(60, 26)","(46, 19)",,,,,,,
"(24, 23)","(25, 49)","(39, 56)","(66, 50)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(62, 33)","(61, 48)","(35, 51)","(25, 42)",,,,,,,
"(24, 23)","(24, 48)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(43, 22)","(62, 33)","(61, 48)","(36, 51)","(25, 42)",,,,,,,
"(23, 26)","(27, 50)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(24, 24)","(24, 48)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(45, 22)","(61, 31)","(62, 46)","(43, 54)","(26, 44)","(25, 31)",,,,,,,
"(25, 22)","(23, 47)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(26, 29)","(43, 22)","(58, 28)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(23, 26)","(27, 50)","(39, 56)","(65, 50)","(61, 26)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(27, 29)","(42, 23)","(58, 28)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
"(45, 22)","(61, 31)","(62, 47)","(43, 54)","(25, 42)","(27, 27)",,,,,,,
"(27, 28)","(43, 22)","(62, 33)","(61, 49)","(37, 52)","(25, 42)",,,,,,,
"(24, 24)","(25, 49)","(40, 57)","(63, 53)","(62, 27)","(47, 19)",,,,,,,
"(27, 28)","(43, 22)","(62, 33)","(61, 49)","(37, 52)","(25, 42)",,,,,,,
"(24, 24)","(25, 49)","(39, 56)","(63, 53)","(60, 26)","(46, 19)",,,,,,,
"(26, 29)","(43, 22)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(24, 24)","(25, 49)","(39, 56)","(63, 53)","(61, 26)","(46, 19)",,,,,,,
"(46, 22)","(60, 31)","(62, 47)","(43, 54)","(26, 44)","(25, 31)",,,,,,,
"(25, 22)","(25, 49)","(40, 57)","(63, 53)","(60, 26)","(45, 19)",,,,,,,
"(25, 22)","(26, 49)","(40, 57)","(63, 53)","(62, 27)","(47, 20)",,,,,,,
"(26, 29)","(45, 22)","(62, 34)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(25, 21)","(25, 49)","(39, 56)","(66, 50)","(62, 27)","(44, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(24, 24)","(25, 49)","(41, 57)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(25, 21)","(25, 49)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(25, 21)","(25, 49)","(39, 56)","(63, 53)","(62, 27)","(47, 19)",,,,,,,
"(25, 21)","(25, 49)","(39, 56)","(63, 53)","(62, 27)","(45, 19)",,,,,,,
"(26, 29)","(47, 23)","(61, 31)","(62, 47)","(40, 53)","(25, 43)",,,,,,,
"(26, 29)","(48, 23)","(62, 33)","(62, 47)","(40, 53)","(25, 43)",,,,,,,
"(23, 26)","(27, 50)","(39, 56)","(65, 50)","(63, 28)","(45, 19)",,,,,,,
"(26, 29)","(48, 23)","(62, 33)","(62, 47)","(40, 53)","(25, 43)",,,,,,,
"(23, 26)","(27, 50)","(39, 56)","(65, 50)","(63, 28)","(45, 19)",,,,,,,
"(26, 29)","(48, 23)","(61, 31)","(62, 47)","(40, 53)","(25, 43)",,,,,,,
"(23, 26)","(27, 50)","(39, 56)","(65, 50)","(63, 28)","(46, 19)",,,,,,,
"(26, 29)","(43, 22)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(25, 21)","(25, 49)","(43, 57)","(66, 50)","(61, 26)","(46, 19)",,,,,,,
"(26, 29)","(43, 22)","(62, 33)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
