"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(54, 29)","(70, 39)","(72, 52)","(57, 63)","(37, 55)","(39, 43)",,,,,,,
"(54, 26)","(37, 39)","(33, 58)","(58, 67)","(75, 56)","(75, 44)",,,,,,,
"(52, 21)","(81, 36)","(80, 59)","(55, 74)","(27, 62)","(29, 36)",,,,,,,
"(165, 133)","(187, 126)","(202, 136)","(202, 150)","(180, 156)","(165, 146)",,,,,,,
"(164, 128)","(166, 152)","(178, 159)","(205, 153)","(202, 130)","(184, 122)",,,,,,,
"(54, 26)","(38, 37)","(33, 58)","(58, 67)","(75, 52)","(73, 37)",,,,,,,
"(52, 21)","(81, 36)","(80, 59)","(55, 74)","(27, 62)","(28, 37)",,,,,,,
"(166, 132)","(187, 126)","(202, 136)","(202, 150)","(180, 156)","(165, 146)",,,,,,,
"(164, 128)","(166, 152)","(179, 159)","(204, 155)","(202, 130)","(186, 122)",,,,,,,
"(184, 77)","(197, 90)","(194, 102)","(169, 114)","(156, 101)","(166, 82)",,,,,,,
"(186, 75)","(162, 80)","(151, 98)","(168, 117)","(192, 110)","(200, 94)",,,,,,,
"(53, 30)","(71, 41)","(71, 54)","(57, 63)","(37, 55)","(39, 42)",,,,,,,
"(54, 26)","(37, 39)","(33, 57)","(57, 67)","(74, 57)","(75, 44)",,,,,,,
"(52, 20)","(77, 31)","(80, 59)","(55, 74)","(26, 62)","(29, 37)",,,,,,,
"(165, 133)","(187, 126)","(202, 136)","(202, 150)","(180, 156)","(165, 146)",,,,,,,
"(164, 128)","(166, 152)","(179, 159)","(204, 155)","(202, 130)","(186, 122)",,,,,,,
"(185, 78)","(196, 89)","(194, 102)","(169, 114)","(156, 101)","(166, 82)",,,,,,,
"(53, 30)","(71, 41)","(71, 55)","(56, 63)","(37, 55)","(41, 39)",,,,,,,
"(53, 26)","(35, 40)","(33, 58)","(56, 67)","(75, 51)","(73, 37)",,,,,,,
"(53, 20)","(81, 35)","(80, 59)","(55, 74)","(26, 62)","(29, 36)",,,,,,,
"(165, 133)","(187, 126)","(202, 136)","(202, 150)","(180, 156)","(165, 146)",,,,,,,
"(163, 129)","(162, 148)","(176, 158)","(205, 153)","(202, 130)","(186, 122)",,,,,,,
"(53, 30)","(71, 40)","(72, 53)","(57, 63)","(37, 55)","(41, 39)",,,,,,,
"(53, 26)","(36, 38)","(33, 58)","(57, 67)","(75, 51)","(73, 37)",,,,,,,
"(53, 20)","(81, 35)","(80, 59)","(55, 74)","(26, 62)","(29, 36)",,,,,,,
"(166, 132)","(187, 126)","(202, 136)","(202, 150)","(180, 156)","(165, 146)",,,,,,,
"(164, 128)","(166, 152)","(179, 159)","(205, 153)","(202, 130)","(186, 122)",,,,,,,
"(186, 78)","(197, 91)","(193, 103)","(167, 113)","(156, 101)","(166, 82)",,,,,,,
"(52, 30)","(71, 40)","(71, 54)","(57, 63)","(37, 54)","(40, 40)",,,,,,,
"(53, 26)","(37, 37)","(33, 57)","(58, 67)","(75, 56)","(74, 38)",,,,,,,
"(52, 20)","(81, 35)","(80, 59)","(55, 74)","(26, 62)","(29, 38)",,,,,,,
