"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(42, 14)","(44, 37)","(63, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(63, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(43, 12)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(43, 12)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(43, 12)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(65, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(66, 8)"
"(43, 12)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(66, 8)"
"(43, 12)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(60, 45)","(83, 40)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(62, 7)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(84, 39)","(82, 16)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(66, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(60, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(63, 42)","(44, 32)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(45, 17)","(60, 11)","(77, 17)","(80, 37)","(56, 40)","(44, 32)"
"(42, 14)","(41, 33)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(63, 45)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(84, 38)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(63, 45)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(80, 15)","(66, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(43, 12)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(67, 8)"
"(42, 14)","(44, 37)","(57, 44)","(83, 40)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(57, 44)","(83, 40)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(66, 8)"
"(42, 14)","(44, 37)","(58, 44)","(83, 40)","(82, 16)","(66, 8)"
