"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(50, 17)","(51, 41)","(66, 49)","(89, 46)","(89, 20)","(73, 12)"
"(51, 16)","(53, 42)","(67, 49)","(90, 44)","(89, 19)","(74, 12)"
"(50, 17)","(51, 41)","(67, 49)","(90, 44)","(89, 20)","(74, 12)"
