"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(73, 29)","(89, 39)","(89, 54)","(75, 63)","(54, 54)","(59, 40)",,,,,,,
"(71, 20)","(99, 36)","(98, 60)","(73, 74)","(44, 62)","(47, 37)",,,,,,,
"(184, 132)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(71, 30)","(89, 41)","(89, 54)","(75, 63)","(54, 54)","(58, 41)",,,,,,,
"(72, 26)","(54, 38)","(51, 57)","(76, 67)","(92, 57)","(91, 37)",,,,,,,
"(184, 132)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(71, 30)","(89, 40)","(89, 54)","(74, 63)","(54, 54)","(61, 37)",,,,,,,
"(69, 27)","(54, 38)","(51, 57)","(76, 67)","(93, 55)","(92, 41)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(204, 78)","(214, 89)","(211, 103)","(185, 113)","(174, 101)","(183, 83)",,,,,,,
"(71, 30)","(89, 41)","(89, 54)","(75, 63)","(55, 55)","(58, 40)",,,,,,,
"(73, 26)","(54, 38)","(51, 58)","(75, 67)","(93, 51)","(90, 35)",,,,,,,
"(70, 20)","(99, 37)","(98, 59)","(73, 74)","(44, 62)","(47, 35)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(74, 26)","(55, 37)","(50, 56)","(68, 66)","(93, 54)","(91, 37)",,,,,,,
"(70, 20)","(99, 36)","(99, 58)","(73, 74)","(44, 61)","(47, 34)",,,,,,,
"(184, 132)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(205, 123)",,,,,,,
"(203, 78)","(215, 91)","(212, 102)","(187, 114)","(174, 101)","(186, 81)",,,,,,,
"(205, 75)","(172, 87)","(170, 101)","(185, 117)","(208, 112)","(218, 88)",,,,,,,
"(70, 30)","(85, 35)","(89, 54)","(75, 63)","(55, 55)","(56, 45)",,,,,,,
"(72, 26)","(56, 37)","(50, 58)","(74, 67)","(93, 52)","(91, 37)",,,,,,,
"(71, 20)","(99, 36)","(98, 59)","(75, 73)","(44, 62)","(46, 37)",,,,,,,
"(184, 132)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(205, 123)",,,,,,,
"(203, 78)","(215, 91)","(212, 102)","(187, 114)","(174, 101)","(183, 83)",,,,,,,
"(70, 30)","(89, 41)","(89, 54)","(75, 63)","(54, 54)","(58, 41)",,,,,,,
"(72, 26)","(55, 38)","(50, 56)","(74, 67)","(93, 52)","(91, 37)",,,,,,,
"(71, 20)","(99, 36)","(99, 58)","(75, 73)","(44, 62)","(46, 37)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(223, 153)","(220, 130)","(203, 122)",,,,,,,
"(218, 90)","(199, 74)","(183, 78)","(161, 99)","(191, 117)","(207, 112)",,,,,,,
"(74, 29)","(87, 37)","(89, 54)","(71, 63)","(54, 52)","(59, 40)",,,,,,,
"(72, 25)","(54, 39)","(50, 59)","(74, 67)","(93, 53)","(91, 37)",,,,,,,
"(70, 20)","(99, 36)","(98, 59)","(73, 74)","(44, 62)","(47, 36)",,,,,,,
"(69, 11)","(43, 34)","(39, 69)","(76, 76)","(102, 64)","(102, 33)",,,,,,,
"(183, 133)","(205, 126)","(219, 135)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(223, 153)","(220, 130)","(204, 122)",,,,,,,
"(220, 83)","(201, 74)","(183, 78)","(161, 99)","(191, 117)","(211, 108)",,,,,,,
"(70, 30)","(89, 41)","(89, 54)","(75, 63)","(54, 54)","(59, 39)",,,,,,,
"(70, 26)","(53, 40)","(50, 59)","(74, 67)","(93, 55)","(92, 41)",,,,,,,
"(70, 20)","(99, 36)","(98, 59)","(73, 74)","(44, 62)","(48, 35)",,,,,,,
"(183, 133)","(205, 126)","(219, 135)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(183, 152)","(197, 159)","(223, 153)","(220, 130)","(203, 122)",,,,,,,
"(218, 90)","(199, 74)","(183, 78)","(161, 99)","(191, 117)","(207, 112)",,,,,,,
"(70, 26)","(55, 37)","(50, 59)","(75, 67)","(92, 56)","(92, 42)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(181, 129)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(205, 123)",,,,,,,
"(72, 29)","(89, 41)","(89, 54)","(74, 63)","(55, 54)","(59, 40)",,,,,,,
"(71, 20)","(99, 37)","(98, 59)","(73, 74)","(44, 62)","(46, 36)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(184, 148)",,,,,,,
"(181, 129)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(205, 123)",,,,,,,
"(203, 78)","(215, 91)","(205, 109)","(187, 114)","(174, 101)","(184, 82)",,,,,,,
"(70, 26)","(54, 39)","(50, 57)","(75, 67)","(92, 57)","(91, 37)",,,,,,,
"(71, 20)","(96, 32)","(99, 58)","(73, 74)","(44, 62)","(46, 36)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(203, 122)",,,,,,,
"(205, 79)","(214, 89)","(209, 106)","(186, 114)","(174, 101)","(187, 81)",,,,,,,
"(205, 75)","(182, 79)","(169, 99)","(186, 117)","(208, 112)","(218, 88)",,,,,,,
"(72, 29)","(88, 39)","(90, 51)","(75, 63)","(55, 55)","(58, 41)",,,,,,,
"(71, 26)","(55, 38)","(50, 56)","(75, 67)","(93, 51)","(91, 37)",,,,,,,
"(70, 20)","(99, 36)","(98, 59)","(73, 74)","(44, 62)","(46, 33)",,,,,,,
"(183, 133)","(205, 126)","(219, 135)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(203, 122)",,,,,,,
"(205, 79)","(214, 89)","(209, 106)","(186, 114)","(174, 101)","(187, 81)",,,,,,,
"(72, 29)","(89, 39)","(89, 54)","(75, 63)","(55, 55)","(58, 41)",,,,,,,
"(71, 26)","(55, 38)","(50, 56)","(75, 67)","(93, 55)","(92, 37)",,,,,,,
"(71, 20)","(99, 35)","(98, 59)","(73, 74)","(44, 62)","(47, 35)",,,,,,,
"(71, 17)","(43, 32)","(41, 65)","(74, 77)","(102, 63)","(102, 32)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(207, 76)","(183, 78)","(170, 97)","(185, 117)","(211, 108)","(218, 88)",,,,,,,
"(71, 30)","(89, 40)","(89, 54)","(74, 63)","(54, 54)","(60, 38)",,,,,,,
"(70, 27)","(55, 37)","(51, 58)","(77, 66)","(93, 55)","(92, 38)",,,,,,,
"(70, 21)","(99, 38)","(99, 58)","(73, 74)","(44, 62)","(47, 35)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(70, 30)","(89, 40)","(88, 56)","(75, 63)","(55, 54)","(57, 42)",,,,,,,
"(70, 26)","(55, 37)","(51, 58)","(76, 66)","(92, 57)","(92, 42)",,,,,,,
"(74, 20)","(97, 33)","(99, 58)","(72, 74)","(44, 59)","(47, 36)",,,,,,,
"(183, 133)","(205, 126)","(219, 135)","(220, 150)","(198, 156)","(184, 148)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(203, 78)","(215, 91)","(212, 102)","(187, 114)","(174, 99)","(183, 83)",,,,,,,
"(205, 75)","(183, 78)","(170, 98)","(186, 117)","(211, 110)","(218, 89)",,,,,,,
"(71, 30)","(89, 41)","(89, 54)","(75, 63)","(55, 55)","(58, 40)",,,,,,,
"(71, 27)","(56, 37)","(51, 57)","(75, 67)","(90, 59)","(91, 37)",,,,,,,
"(72, 20)","(94, 31)","(98, 59)","(73, 74)","(44, 62)","(46, 36)",,,,,,,
"(183, 133)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(184, 148)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(204, 122)",,,,,,,
"(205, 75)","(183, 78)","(170, 98)","(186, 117)","(211, 110)","(218, 89)",,,,,,,
"(71, 30)","(89, 41)","(89, 54)","(75, 63)","(55, 55)","(58, 41)",,,,,,,
"(71, 26)","(56, 37)","(51, 57)","(75, 67)","(92, 57)","(91, 37)",,,,,,,
"(72, 20)","(94, 31)","(98, 59)","(75, 73)","(44, 62)","(47, 35)",,,,,,,
"(184, 132)","(205, 126)","(220, 136)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(184, 152)","(197, 159)","(222, 155)","(220, 130)","(203, 122)",,,,,,,
"(70, 30)","(89, 40)","(88, 55)","(74, 63)","(55, 54)","(58, 41)",,,,,,,
"(71, 26)","(55, 38)","(50, 57)","(75, 67)","(91, 57)","(93, 44)",,,,,,,
"(184, 132)","(205, 126)","(219, 135)","(220, 150)","(198, 156)","(183, 146)",,,,,,,
"(182, 128)","(183, 152)","(197, 159)","(222, 155)","(220, 130)","(203, 122)",,,,,,,
"(204, 75)","(183, 79)","(171, 97)","(186, 117)","(208, 112)","(218, 88)",,,,,,,
"(72, 26)","(54, 39)","(50, 57)","(76, 67)","(91, 57)","(93, 44)",,,,,,,
"(71, 20)","(95, 32)","(98, 60)","(73, 74)","(44, 62)","(49, 34)",,,,,,,
