Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(51, 10)","(27, 17)","(28, 39)","(43, 47)","(69, 41)","(67, 18)"
"(51, 10)","(27, 18)","(27, 38)","(43, 47)","(69, 41)","(68, 20)"
