"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(50, 29)","(70, 20)","(86, 29)","(87, 45)","(65, 51)","(52, 43)",,,,,,,
"(50, 29)","(70, 20)","(86, 29)","(87, 45)","(65, 51)","(52, 43)",,,,,,,
"(48, 23)","(48, 43)","(63, 54)","(91, 48)","(87, 25)","(71, 17)",,,,,,,
"(48, 24)","(50, 47)","(63, 54)","(90, 50)","(87, 25)","(69, 17)",,,,,,,
"(51, 27)","(74, 22)","(86, 29)","(87, 45)","(65, 51)","(52, 43)",,,,,,,
"(48, 24)","(50, 47)","(64, 54)","(91, 48)","(87, 25)","(72, 18)",,,,,,,
"(51, 27)","(75, 22)","(86, 29)","(87, 45)","(65, 51)","(52, 43)",,,,,,,
"(48, 24)","(50, 47)","(64, 54)","(91, 48)","(87, 25)","(72, 18)",,,,,,,
"(51, 27)","(72, 21)","(87, 31)","(87, 45)","(63, 50)","(50, 41)",,,,,,,
"(50, 20)","(50, 47)","(64, 54)","(90, 50)","(87, 25)","(69, 17)",,,,,,,
"(50, 20)","(50, 47)","(64, 54)","(90, 50)","(89, 26)","(71, 17)",,,,,,,
"(48, 24)","(50, 47)","(65, 55)","(90, 48)","(86, 24)","(71, 17)",,,,,,,
"(48, 23)","(50, 47)","(65, 55)","(90, 48)","(86, 24)","(71, 17)",,,,,,,
"(51, 27)","(72, 21)","(87, 31)","(87, 45)","(65, 51)","(50, 41)",,,,,,,
"(48, 24)","(47, 43)","(60, 53)","(91, 48)","(90, 30)","(77, 20)",,,,,,,
"(51, 27)","(70, 20)","(87, 31)","(87, 45)","(65, 51)","(50, 41)",,,,,,,
"(48, 24)","(47, 43)","(60, 53)","(91, 48)","(87, 25)","(71, 17)",,,,,,,
"(51, 27)","(70, 20)","(86, 30)","(87, 45)","(65, 51)","(50, 41)",,,,,,,
"(49, 22)","(50, 47)","(65, 55)","(91, 48)","(87, 25)","(71, 17)",,,,,,,
"(50, 28)","(70, 20)","(86, 29)","(87, 45)","(65, 51)","(50, 41)",,,,,,,
"(49, 21)","(50, 47)","(65, 55)","(91, 48)","(87, 25)","(71, 17)",,,,,,,
