"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(45, 30)","(47, 54)","(61, 61)","(87, 55)","(84, 32)","(68, 24)",,,,,,,
"(45, 30)","(46, 53)","(60, 61)","(85, 58)","(84, 32)","(68, 24)",,,,,,,
"(45, 30)","(46, 53)","(60, 61)","(85, 58)","(84, 32)","(67, 24)",,,,,,,
"(48, 34)","(69, 28)","(84, 38)","(84, 52)","(62, 58)","(48, 49)",,,,,,,
"(46, 28)","(48, 54)","(60, 61)","(85, 58)","(84, 32)","(68, 24)",,,,,,,
"(48, 34)","(69, 28)","(84, 38)","(84, 52)","(62, 58)","(48, 49)",,,,,,,
"(48, 34)","(69, 28)","(84, 38)","(84, 52)","(62, 58)","(48, 49)",,,,,,,
"(48, 34)","(69, 28)","(84, 38)","(84, 52)","(62, 58)","(48, 49)",,,,,,,
"(46, 28)","(48, 54)","(61, 61)","(85, 58)","(84, 32)","(68, 24)",,,,,,,
"(46, 28)","(48, 54)","(61, 61)","(85, 58)","(84, 32)","(67, 24)",,,,,,,
"(46, 28)","(48, 54)","(61, 61)","(85, 58)","(84, 32)","(67, 24)",,,,,,,
"(45, 30)","(49, 55)","(61, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(67, 27)","(80, 33)","(84, 52)","(57, 56)","(47, 47)",,,,,,,
"(47, 26)","(49, 55)","(61, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(65, 27)","(79, 33)","(84, 52)","(69, 58)","(47, 48)",,,,,,,
"(46, 30)","(47, 54)","(60, 61)","(87, 55)","(83, 32)","(68, 24)",,,,,,,
"(48, 33)","(65, 27)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 31)","(47, 54)","(62, 62)","(86, 56)","(83, 32)","(68, 24)",,,,,,,
"(48, 33)","(65, 27)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(46, 28)","(47, 54)","(60, 61)","(87, 55)","(85, 33)","(67, 24)",,,,,,,
"(48, 34)","(63, 28)","(84, 38)","(83, 54)","(65, 59)","(47, 48)",,,,,,,
"(45, 30)","(49, 55)","(62, 62)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 34)","(63, 28)","(84, 38)","(83, 54)","(65, 59)","(47, 48)",,,,,,,
"(45, 30)","(49, 55)","(62, 62)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 34)","(63, 28)","(84, 38)","(83, 54)","(65, 59)","(47, 48)",,,,,,,
"(45, 30)","(49, 55)","(62, 62)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(47, 35)","(67, 27)","(84, 38)","(84, 52)","(60, 57)","(48, 49)",,,,,,,
"(46, 29)","(47, 54)","(61, 61)","(86, 57)","(82, 31)","(68, 24)",,,,,,,
"(46, 29)","(49, 55)","(61, 61)","(86, 57)","(82, 31)","(66, 24)",,,,,,,
"(48, 33)","(67, 27)","(84, 38)","(83, 54)","(65, 59)","(47, 47)",,,,,,,
"(46, 29)","(48, 54)","(61, 61)","(86, 57)","(82, 31)","(66, 24)",,,,,,,
"(67, 27)","(84, 38)","(84, 52)","(65, 59)","(48, 49)","(47, 35)",,,,,,,
"(46, 29)","(48, 54)","(61, 61)","(86, 57)","(82, 31)","(66, 24)",,,,,,,
"(67, 27)","(84, 38)","(84, 52)","(65, 59)","(48, 49)","(47, 35)",,,,,,,
"(46, 29)","(48, 54)","(61, 61)","(86, 57)","(82, 31)","(66, 24)",,,,,,,
"(67, 27)","(84, 38)","(84, 52)","(65, 59)","(48, 49)","(47, 35)",,,,,,,
"(46, 29)","(48, 54)","(61, 61)","(86, 57)","(82, 31)","(66, 24)",,,,,,,
"(67, 27)","(84, 38)","(84, 52)","(65, 59)","(48, 49)","(47, 35)",,,,,,,
"(46, 29)","(48, 54)","(61, 61)","(86, 57)","(82, 31)","(66, 24)",,,,,,,
"(47, 26)","(47, 54)","(61, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(45, 30)","(47, 54)","(60, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(46, 29)","(47, 54)","(60, 61)","(86, 57)","(82, 31)","(68, 24)",,,,,,,
"(48, 34)","(67, 27)","(84, 38)","(83, 53)","(68, 58)","(47, 48)",,,,,,,
"(45, 30)","(46, 53)","(61, 61)","(85, 59)","(84, 32)","(68, 24)",,,,,,,
"(46, 28)","(45, 52)","(61, 61)","(85, 59)","(84, 32)","(68, 24)",,,,,,,
"(45, 30)","(47, 54)","(62, 62)","(87, 55)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(67, 27)","(80, 33)","(83, 54)","(63, 58)","(49, 51)",,,,,,,
"(45, 30)","(47, 54)","(61, 61)","(87, 55)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(67, 27)","(80, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 30)","(47, 54)","(61, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(67, 27)","(80, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 31)","(49, 55)","(61, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(65, 27)","(83, 36)","(84, 52)","(59, 57)","(47, 48)",,,,,,,
"(46, 29)","(47, 54)","(61, 61)","(87, 57)","(82, 31)","(68, 24)",,,,,,,
"(48, 33)","(65, 27)","(83, 38)","(84, 52)","(59, 57)","(47, 48)",,,,,,,
"(46, 29)","(48, 54)","(64, 62)","(88, 55)","(82, 31)","(68, 24)",,,,,,,
"(46, 29)","(47, 54)","(62, 62)","(86, 57)","(83, 31)","(68, 24)",,,,,,,
"(46, 29)","(48, 54)","(61, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(79, 33)","(84, 52)","(69, 58)","(47, 48)",,,,,,,
"(45, 31)","(49, 55)","(61, 61)","(86, 57)","(82, 31)","(68, 24)",,,,,,,
"(48, 33)","(70, 28)","(83, 36)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 31)","(49, 55)","(61, 61)","(86, 57)","(82, 31)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(79, 33)","(84, 52)","(65, 59)","(47, 47)",,,,,,,
"(45, 31)","(48, 54)","(62, 62)","(87, 55)","(85, 33)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(79, 33)","(84, 52)","(65, 59)","(47, 47)",,,,,,,
"(45, 31)","(48, 54)","(62, 62)","(87, 55)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(84, 38)","(83, 53)","(65, 59)","(47, 47)",,,,,,,
"(45, 30)","(44, 49)","(64, 62)","(87, 55)","(84, 32)","(68, 24)",,,,,,,
"(45, 30)","(47, 54)","(61, 61)","(88, 56)","(84, 32)","(68, 24)",,,,,,,
"(45, 30)","(47, 54)","(61, 61)","(88, 56)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(66, 27)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 31)","(49, 55)","(65, 62)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(62, 28)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 31)","(49, 55)","(65, 62)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(77, 32)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 30)","(49, 55)","(62, 62)","(87, 55)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(67, 27)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 30)","(46, 53)","(61, 61)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 30)","(49, 55)","(61, 61)","(87, 55)","(84, 32)","(68, 24)",,,,,,,
"(48, 34)","(65, 27)","(84, 38)","(83, 56)","(63, 58)","(51, 52)",,,,,,,
"(45, 31)","(47, 54)","(61, 61)","(88, 55)","(83, 31)","(68, 24)",,,,,,,
"(48, 34)","(67, 27)","(84, 38)","(84, 52)","(60, 57)","(48, 49)",,,,,,,
"(48, 34)","(67, 27)","(84, 38)","(84, 52)","(62, 58)","(48, 49)",,,,,,,
"(46, 28)","(48, 54)","(62, 62)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 34)","(67, 27)","(84, 38)","(84, 52)","(62, 58)","(48, 49)",,,,,,,
"(46, 28)","(48, 54)","(62, 62)","(86, 57)","(84, 32)","(68, 24)",,,,,,,
"(48, 33)","(67, 27)","(83, 37)","(83, 54)","(59, 57)","(47, 48)",,,,,,,
"(47, 27)","(48, 54)","(61, 61)","(87, 55)","(85, 32)","(68, 24)",,,,,,,
"(48, 33)","(67, 27)","(84, 38)","(83, 54)","(59, 57)","(47, 48)",,,,,,,
"(47, 27)","(48, 54)","(61, 61)","(87, 55)","(85, 32)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 30)","(48, 55)","(62, 62)","(87, 55)","(83, 32)","(68, 24)",,,,,,,
"(48, 33)","(63, 28)","(79, 33)","(84, 52)","(68, 58)","(47, 48)",,,,,,,
"(45, 30)","(48, 55)","(61, 61)","(87, 55)","(84, 32)","(67, 24)",,,,,,,
