"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(31, 23)","(48, 17)","(62, 23)","(65, 44)","(40, 46)","(30, 37)",2025:01:24_03:14,2025:01:24_03:14,13s,1.0,0.0,0.0,0.0
"(31, 23)","(48, 17)","(62, 23)","(65, 44)","(40, 46)","(30, 37)",,,,,,,
"(31, 23)","(55, 19)","(67, 29)","(66, 44)","(42, 47)","(30, 37)",,,,,,,
"(31, 23)","(55, 19)","(67, 29)","(66, 44)","(42, 47)","(30, 37)",,,,,,,
"(31, 23)","(48, 17)","(62, 23)","(66, 44)","(47, 49)","(30, 37)",,,,,,,
"(31, 23)","(48, 17)","(62, 23)","(66, 44)","(47, 49)","(30, 37)",,,,,,,
"(29, 19)","(30, 44)","(44, 51)","(69, 47)","(66, 21)","(51, 14)",,,,,,,
"(31, 23)","(49, 17)","(65, 26)","(67, 42)","(51, 48)","(31, 40)",,,,,,,
"(31, 23)","(48, 17)","(67, 28)","(66, 44)","(46, 48)","(32, 41)",,,,,,,
