"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(107, 46)","(90, 57)","(86, 76)","(110, 86)","(128, 72)","(125, 55)"
"(106, 36)","(79, 52)","(76, 84)","(109, 97)","(136, 83)","(138, 52)"
"(220, 151)","(236, 145)","(252, 152)","(254, 169)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(241, 127)","(222, 134)","(210, 121)","(220, 101)"
"(106, 46)","(90, 57)","(86, 76)","(110, 86)","(128, 72)","(125, 55)"
"(106, 36)","(79, 52)","(76, 84)","(109, 97)","(136, 83)","(138, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(238, 129)","(221, 133)","(210, 121)","(220, 101)"
"(106, 46)","(90, 57)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(106, 36)","(78, 53)","(76, 86)","(107, 97)","(137, 85)","(138, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(106, 46)","(90, 57)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(133, 78)","(108, 93)","(79, 81)","(81, 58)"
"(106, 36)","(77, 53)","(75, 85)","(108, 97)","(137, 85)","(138, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(238, 129)","(221, 133)","(210, 121)","(220, 101)"
"(106, 46)","(90, 57)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(133, 78)","(108, 93)","(79, 81)","(81, 58)"
"(106, 36)","(77, 53)","(76, 84)","(108, 97)","(137, 85)","(138, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(238, 129)","(221, 133)","(210, 121)","(220, 101)"
"(105, 50)","(120, 55)","(124, 74)","(109, 83)","(89, 73)","(93, 59)"
"(106, 46)","(90, 57)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(132, 80)","(109, 93)","(79, 80)","(81, 58)"
"(106, 36)","(77, 53)","(76, 84)","(107, 97)","(137, 85)","(138, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(238, 129)","(221, 133)","(210, 121)","(220, 101)"
"(108, 49)","(124, 59)","(123, 74)","(109, 83)","(89, 73)","(93, 59)"
"(106, 46)","(90, 57)","(86, 75)","(110, 86)","(128, 75)","(127, 57)"
"(104, 40)","(134, 55)","(132, 80)","(109, 93)","(79, 80)","(82, 56)"
"(106, 36)","(78, 53)","(76, 84)","(107, 97)","(136, 84)","(138, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(240, 128)","(221, 133)","(210, 121)","(220, 101)"
"(106, 46)","(91, 56)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 54)","(132, 80)","(109, 93)","(79, 80)","(82, 55)"
"(106, 36)","(78, 52)","(76, 84)","(107, 97)","(136, 84)","(138, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(238, 129)","(221, 133)","(210, 121)","(220, 101)"
"(108, 49)","(123, 58)","(125, 72)","(109, 83)","(89, 73)","(95, 57)"
"(106, 46)","(91, 56)","(86, 75)","(110, 86)","(128, 75)","(127, 57)"
"(104, 40)","(133, 54)","(132, 80)","(109, 93)","(79, 81)","(82, 55)"
"(106, 36)","(78, 53)","(76, 84)","(110, 96)","(136, 84)","(138, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(238, 129)","(221, 133)","(210, 121)","(220, 101)"
"(108, 49)","(123, 58)","(125, 72)","(109, 83)","(89, 73)","(95, 57)"
"(106, 46)","(91, 56)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(133, 79)","(109, 93)","(79, 81)","(82, 55)"
"(78, 53)","(79, 87)","(110, 96)","(137, 84)","(134, 49)","(106, 36)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(238, 129)","(221, 133)","(210, 121)","(220, 101)"
"(108, 49)","(123, 58)","(125, 72)","(109, 83)","(89, 73)","(95, 57)"
"(106, 46)","(89, 59)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(132, 80)","(109, 93)","(79, 81)","(82, 55)"
"(106, 36)","(78, 53)","(76, 84)","(107, 97)","(136, 84)","(138, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(240, 128)","(221, 133)","(210, 121)","(220, 101)"
"(106, 46)","(91, 56)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(132, 80)","(109, 93)","(79, 81)","(82, 55)"
"(106, 36)","(78, 53)","(76, 84)","(107, 97)","(137, 85)","(138, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(241, 127)","(222, 133)","(210, 122)","(220, 101)"
"(106, 49)","(120, 56)","(124, 73)","(109, 83)","(89, 73)","(93, 59)"
"(106, 46)","(89, 59)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(132, 80)","(109, 93)","(79, 81)","(83, 55)"
"(78, 53)","(74, 87)","(111, 96)","(136, 84)","(134, 49)","(106, 36)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(237, 97)","(249, 115)","(241, 127)","(222, 133)","(209, 120)","(220, 101)"
"(106, 49)","(120, 55)","(124, 73)","(109, 83)","(89, 73)","(93, 59)"
"(106, 46)","(89, 58)","(86, 75)","(110, 86)","(128, 72)","(125, 55)"
"(104, 40)","(133, 55)","(132, 80)","(109, 93)","(79, 81)","(82, 55)"
"(106, 36)","(78, 52)","(76, 87)","(111, 96)","(137, 85)","(138, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(104, 40)","(133, 55)","(133, 78)","(108, 93)","(79, 81)","(83, 54)"
"(78, 52)","(78, 87)","(110, 96)","(137, 85)","(134, 49)","(106, 36)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(104, 40)","(133, 55)","(133, 78)","(108, 93)","(79, 81)","(83, 54)"
"(78, 52)","(78, 87)","(110, 96)","(137, 85)","(134, 49)","(106, 36)"
"(216, 149)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(106, 46)","(89, 58)","(86, 76)","(111, 86)","(126, 77)","(124, 54)"
"(107, 39)","(134, 55)","(132, 80)","(110, 93)","(79, 81)","(83, 55)"
"(105, 36)","(79, 53)","(74, 87)","(107, 98)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(106, 46)","(89, 58)","(86, 76)","(111, 86)","(128, 74)","(124, 54)"
"(107, 39)","(134, 55)","(134, 77)","(110, 93)","(79, 80)","(83, 55)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(106, 46)","(89, 58)","(86, 76)","(110, 86)","(127, 76)","(124, 54)"
"(106, 39)","(134, 55)","(133, 78)","(110, 92)","(79, 81)","(83, 55)"
"(104, 36)","(79, 53)","(74, 86)","(109, 101)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(106, 46)","(89, 58)","(86, 76)","(110, 86)","(127, 75)","(124, 54)"
"(106, 39)","(134, 55)","(134, 77)","(110, 92)","(79, 81)","(83, 55)"
"(104, 36)","(79, 53)","(75, 87)","(108, 101)","(136, 82)","(137, 53)"
"(220, 151)","(234, 146)","(249, 150)","(254, 170)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(220, 137)","(243, 131)","(253, 108)"
"(106, 39)","(134, 55)","(134, 77)","(108, 93)","(79, 81)","(83, 54)"
"(105, 36)","(79, 53)","(74, 86)","(108, 97)","(136, 82)","(137, 53)"
"(220, 151)","(233, 146)","(254, 155)","(253, 171)","(234, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(220, 137)","(243, 131)","(253, 108)"
"(106, 49)","(120, 55)","(124, 73)","(110, 82)","(89, 73)","(95, 56)"
"(106, 46)","(89, 58)","(86, 76)","(110, 86)","(128, 70)","(125, 55)"
"(107, 39)","(134, 55)","(134, 77)","(108, 93)","(79, 81)","(83, 55)"
"(104, 36)","(78, 55)","(75, 87)","(108, 97)","(136, 82)","(137, 53)"
"(220, 151)","(233, 146)","(254, 155)","(253, 171)","(234, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(220, 137)","(243, 131)","(253, 108)"
"(106, 46)","(89, 58)","(86, 76)","(110, 86)","(128, 70)","(125, 55)"
"(107, 39)","(134, 55)","(133, 78)","(109, 93)","(79, 81)","(83, 55)"
"(104, 36)","(78, 55)","(75, 87)","(107, 98)","(136, 82)","(137, 53)"
"(220, 151)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(220, 137)","(243, 132)","(253, 109)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(83, 55)"
"(104, 36)","(79, 53)","(75, 87)","(107, 98)","(136, 82)","(137, 53)"
"(219, 152)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(220, 137)","(243, 132)","(253, 109)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(83, 55)"
"(104, 36)","(78, 55)","(75, 87)","(107, 98)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 132)","(253, 108)"
"(107, 39)","(134, 55)","(133, 78)","(108, 93)","(79, 81)","(83, 54)"
"(104, 36)","(78, 55)","(75, 87)","(107, 97)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(106, 39)","(134, 55)","(133, 78)","(108, 93)","(79, 81)","(83, 54)"
"(104, 36)","(78, 55)","(75, 87)","(107, 97)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(133, 78)","(109, 93)","(79, 81)","(83, 54)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(133, 78)","(109, 93)","(79, 81)","(83, 55)"
"(219, 152)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(106, 46)","(89, 58)","(86, 76)","(110, 86)","(127, 75)","(123, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(106, 46)","(89, 58)","(86, 75)","(110, 86)","(127, 75)","(123, 53)"
"(219, 152)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(106, 46)","(89, 58)","(86, 75)","(110, 86)","(127, 75)","(123, 53)"
"(107, 39)","(134, 55)","(133, 78)","(108, 93)","(79, 81)","(82, 56)"
"(104, 36)","(77, 54)","(74, 88)","(110, 96)","(136, 82)","(137, 53)"
"(219, 152)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(106, 46)","(89, 58)","(86, 75)","(110, 86)","(127, 75)","(123, 53)"
"(107, 39)","(134, 55)","(131, 80)","(108, 93)","(79, 81)","(82, 56)"
"(104, 36)","(77, 54)","(74, 86)","(110, 96)","(136, 82)","(137, 53)"
"(219, 152)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(132, 79)","(108, 93)","(79, 81)","(82, 56)"
"(104, 36)","(77, 54)","(75, 88)","(110, 96)","(136, 82)","(137, 53)"
"(220, 151)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(104, 36)","(77, 54)","(75, 88)","(110, 96)","(136, 82)","(137, 53)"
"(220, 151)","(236, 145)","(249, 150)","(254, 170)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(104, 36)","(77, 54)","(75, 88)","(109, 96)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(220, 151)","(233, 146)","(249, 150)","(254, 170)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(197, 119)","(221, 137)","(243, 131)","(253, 108)"
"(106, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(104, 36)","(77, 54)","(75, 86)","(111, 96)","(136, 82)","(137, 52)"
"(220, 151)","(233, 146)","(249, 150)","(254, 169)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(106, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(104, 36)","(77, 54)","(74, 86)","(111, 96)","(136, 82)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(106, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(105, 36)","(77, 54)","(74, 86)","(110, 96)","(136, 82)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(105, 36)","(77, 54)","(75, 88)","(111, 96)","(136, 82)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(105, 40)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(106, 36)","(77, 54)","(75, 88)","(108, 97)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(105, 36)","(77, 54)","(75, 88)","(108, 97)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(105, 36)","(77, 54)","(75, 85)","(111, 96)","(136, 82)","(137, 53)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(238, 94)","(218, 97)","(196, 117)","(220, 137)","(243, 131)","(253, 108)"
"(105, 46)","(87, 61)","(86, 76)","(110, 86)","(128, 74)","(123, 53)"
"(107, 39)","(134, 55)","(132, 79)","(109, 93)","(79, 81)","(82, 56)"
"(105, 36)","(77, 54)","(75, 85)","(108, 97)","(136, 82)","(137, 52)"
"(220, 151)","(234, 146)","(250, 151)","(254, 170)","(239, 175)","(218, 165)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(219, 152)","(234, 146)","(250, 151)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(219, 152)","(234, 146)","(250, 151)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(105, 40)","(130, 51)","(131, 81)","(110, 92)","(79, 81)","(83, 54)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(106, 39)","(130, 51)","(133, 78)","(110, 92)","(79, 81)","(83, 54)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(239, 94)","(216, 99)","(204, 118)","(221, 137)","(243, 131)","(253, 114)"
"(106, 46)","(89, 59)","(86, 75)","(111, 85)","(127, 76)","(127, 57)"
"(106, 39)","(130, 51)","(134, 77)","(110, 92)","(79, 81)","(83, 54)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(239, 94)","(219, 97)","(203, 118)","(221, 137)","(243, 131)","(253, 114)"
"(106, 46)","(90, 58)","(86, 75)","(111, 85)","(127, 76)","(127, 57)"
"(106, 39)","(130, 51)","(134, 77)","(110, 92)","(79, 81)","(83, 54)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(239, 94)","(219, 97)","(203, 118)","(221, 137)","(243, 131)","(253, 114)"
"(106, 46)","(89, 58)","(86, 75)","(111, 85)","(127, 76)","(127, 57)"
"(106, 39)","(130, 51)","(134, 77)","(110, 92)","(79, 81)","(82, 55)"
"(106, 35)","(79, 50)","(76, 85)","(110, 96)","(136, 82)","(137, 51)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(105, 40)","(133, 55)","(134, 77)","(110, 92)","(79, 81)","(82, 55)"
"(107, 35)","(79, 51)","(76, 85)","(109, 96)","(131, 90)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(239, 94)","(218, 97)","(203, 118)","(221, 137)","(243, 131)","(253, 114)"
"(105, 39)","(133, 56)","(134, 77)","(110, 92)","(79, 81)","(82, 55)"
"(106, 35)","(79, 51)","(76, 85)","(109, 96)","(131, 90)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(105, 39)","(130, 51)","(134, 77)","(108, 93)","(79, 81)","(82, 55)"
"(106, 35)","(78, 52)","(76, 85)","(110, 96)","(136, 82)","(137, 52)"
"(219, 152)","(241, 146)","(254, 155)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(239, 94)","(217, 98)","(203, 118)","(221, 137)","(243, 131)","(253, 108)"
"(105, 39)","(130, 51)","(134, 77)","(109, 93)","(79, 81)","(82, 55)"
"(106, 35)","(78, 52)","(76, 85)","(110, 96)","(136, 82)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(105, 39)","(130, 51)","(134, 77)","(109, 93)","(79, 81)","(82, 55)"
"(106, 35)","(79, 51)","(76, 83)","(108, 97)","(131, 90)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(105, 39)","(130, 51)","(134, 77)","(109, 93)","(79, 81)","(82, 55)"
"(106, 35)","(79, 51)","(76, 84)","(108, 97)","(131, 90)","(137, 52)"
"(219, 152)","(236, 145)","(250, 151)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(238, 141)"
"(239, 94)","(217, 98)","(203, 118)","(221, 137)","(243, 131)","(253, 114)"
"(105, 39)","(130, 51)","(134, 77)","(109, 93)","(79, 80)","(82, 56)"
"(107, 36)","(80, 49)","(76, 84)","(108, 97)","(136, 83)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(241, 95)","(217, 98)","(203, 119)","(221, 137)","(243, 131)","(253, 114)"
"(105, 39)","(130, 51)","(134, 77)","(109, 93)","(79, 80)","(82, 56)"
"(107, 36)","(80, 49)","(76, 85)","(110, 96)","(136, 83)","(137, 52)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(241, 95)","(217, 98)","(203, 119)","(221, 137)","(243, 131)","(253, 109)"
"(105, 39)","(130, 51)","(134, 77)","(109, 93)","(79, 80)","(82, 56)"
"(107, 36)","(79, 51)","(76, 84)","(110, 96)","(136, 83)","(137, 52)"
"(219, 151)","(241, 146)","(254, 155)","(254, 170)","(239, 175)","(223, 170)"
"(217, 147)","(217, 171)","(232, 179)","(257, 174)","(255, 149)","(239, 141)"
"(239, 94)","(217, 98)","(203, 118)","(221, 137)","(243, 131)","(253, 114)"
"(106, 46)","(90, 57)","(86, 75)","(111, 85)","(127, 76)","(127, 60)"
"(105, 39)","(128, 50)","(134, 77)","(109, 93)","(79, 80)","(82, 56)"
