"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 213)","(369, 223)","(395, 216)","(392, 193)"
"(353, 193)","(356, 216)","(369, 223)","(394, 218)","(392, 193)","(375, 185)"
"(246, 80)","(214, 98)","(212, 128)","(242, 142)","(274, 128)","(273, 94)"
"(353, 193)","(356, 216)","(369, 223)","(394, 218)","(392, 193)","(375, 185)"
"(242, 80)","(214, 98)","(212, 128)","(245, 142)","(274, 128)","(274, 95)"
"(353, 193)","(356, 216)","(369, 223)","(394, 218)","(392, 193)","(375, 185)"
"(353, 193)","(356, 216)","(369, 223)","(394, 218)","(392, 193)","(375, 185)"
"(375, 185)","(356, 190)","(353, 213)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 213)","(369, 223)","(395, 216)","(392, 193)"
"(375, 185)","(356, 190)","(353, 213)","(369, 223)","(395, 216)","(392, 193)"
"(248, 82)","(269, 97)","(271, 119)","(241, 137)","(217, 125)","(218, 102)"
"(246, 80)","(215, 97)","(212, 127)","(242, 142)","(274, 128)","(274, 95)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(376, 185)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(375, 185)"
"(241, 83)","(271, 101)","(270, 122)","(245, 137)","(216, 124)","(219, 99)"
"(247, 80)","(216, 95)","(212, 128)","(244, 142)","(274, 127)","(274, 95)"
"(376, 185)","(352, 197)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(352, 197)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(352, 197)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(243, 94)","(261, 105)","(259, 118)","(246, 126)","(227, 119)","(229, 106)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(393, 194)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(393, 194)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(242, 83)","(271, 101)","(269, 123)","(245, 137)","(216, 124)","(219, 99)"
"(243, 80)","(216, 95)","(212, 129)","(245, 141)","(274, 127)","(274, 95)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(376, 185)"
"(241, 83)","(271, 101)","(270, 122)","(245, 137)","(216, 124)","(219, 99)"
"(243, 80)","(216, 95)","(212, 128)","(245, 141)","(274, 127)","(274, 95)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(376, 185)","(356, 190)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(243, 94)","(260, 102)","(260, 117)","(246, 126)","(227, 118)","(230, 105)"
"(241, 83)","(271, 101)","(270, 122)","(245, 137)","(216, 124)","(219, 99)"
"(245, 80)","(216, 95)","(212, 129)","(242, 141)","(274, 127)","(274, 95)"
"(376, 185)","(356, 190)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(240, 83)","(271, 101)","(270, 122)","(245, 137)","(216, 125)","(219, 99)"
"(243, 80)","(216, 95)","(213, 129)","(245, 141)","(274, 127)","(274, 95)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(243, 94)","(260, 102)","(260, 117)","(246, 126)","(227, 118)","(230, 105)"
"(241, 83)","(271, 101)","(270, 122)","(245, 137)","(216, 124)","(219, 99)"
"(245, 80)","(218, 93)","(214, 131)","(244, 141)","(274, 127)","(274, 95)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(241, 83)","(271, 101)","(270, 122)","(245, 137)","(216, 124)","(219, 99)"
"(245, 80)","(213, 107)","(214, 131)","(243, 141)","(274, 127)","(274, 95)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(376, 185)","(352, 197)","(353, 213)","(369, 223)","(395, 216)","(393, 195)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(376, 185)"
"(243, 90)","(225, 104)","(223, 119)","(248, 129)","(263, 120)","(262, 99)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(353, 193)","(356, 216)","(369, 223)","(394, 218)","(392, 193)","(376, 185)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(242, 90)","(226, 103)","(223, 121)","(248, 129)","(263, 120)","(261, 98)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(247, 82)","(269, 97)","(271, 120)","(242, 137)","(215, 121)","(220, 98)"
"(245, 81)","(218, 93)","(213, 131)","(242, 142)","(274, 127)","(274, 94)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(248, 83)","(269, 97)","(271, 120)","(242, 137)","(216, 118)","(220, 98)"
"(245, 81)","(214, 98)","(215, 132)","(244, 143)","(273, 129)","(275, 97)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(352, 213)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(393, 195)"
"(245, 81)","(217, 94)","(214, 132)","(244, 142)","(274, 127)","(274, 95)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(395, 198)"
"(246, 82)","(270, 99)","(271, 120)","(240, 137)","(214, 120)","(220, 98)"
"(245, 81)","(213, 108)","(214, 132)","(244, 142)","(274, 126)","(274, 94)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(243, 83)","(260, 89)","(270, 123)","(245, 137)","(216, 124)","(220, 98)"
"(246, 81)","(218, 93)","(212, 130)","(243, 142)","(274, 126)","(274, 94)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(376, 185)"
"(242, 83)","(260, 89)","(270, 122)","(245, 137)","(216, 124)","(220, 98)"
"(246, 81)","(214, 97)","(212, 128)","(244, 142)","(274, 126)","(274, 94)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(354, 192)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(376, 185)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(357, 195)","(369, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(394, 196)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(394, 196)"
"(241, 83)","(267, 95)","(270, 122)","(245, 137)","(216, 125)","(220, 98)"
"(246, 81)","(215, 97)","(212, 128)","(243, 142)","(274, 126)","(274, 94)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(394, 196)"
"(241, 83)","(267, 95)","(270, 122)","(245, 137)","(216, 125)","(220, 98)"
"(246, 81)","(218, 93)","(212, 130)","(243, 142)","(274, 126)","(274, 94)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(394, 196)"
"(247, 83)","(270, 99)","(271, 120)","(242, 137)","(218, 128)","(221, 96)"
"(246, 81)","(218, 93)","(212, 130)","(243, 142)","(274, 126)","(274, 94)"
"(376, 185)","(356, 190)","(354, 215)","(369, 223)","(395, 216)","(392, 193)"
"(242, 83)","(267, 95)","(270, 122)","(245, 137)","(216, 125)","(219, 99)"
"(246, 81)","(213, 108)","(213, 131)","(243, 142)","(274, 126)","(274, 94)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(376, 185)"
"(242, 83)","(267, 95)","(270, 122)","(245, 137)","(216, 125)","(219, 99)"
"(246, 81)","(215, 97)","(212, 128)","(243, 142)","(274, 126)","(274, 94)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(245, 90)","(225, 105)","(224, 122)","(239, 129)","(264, 118)","(263, 100)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(354, 192)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(243, 90)","(225, 104)","(223, 119)","(246, 130)","(263, 120)","(264, 104)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(243, 90)","(226, 102)","(223, 121)","(248, 129)","(263, 120)","(264, 104)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(243, 94)","(261, 105)","(259, 119)","(245, 126)","(226, 117)","(231, 100)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(243, 94)","(261, 105)","(259, 119)","(245, 126)","(227, 118)","(230, 105)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(248, 94)","(260, 102)","(261, 116)","(245, 126)","(231, 122)","(230, 105)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(243, 94)","(261, 105)","(259, 119)","(245, 126)","(227, 118)","(230, 105)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(392, 193)","(377, 186)"
"(243, 94)","(261, 105)","(259, 119)","(245, 126)","(227, 118)","(230, 105)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(244, 90)","(225, 104)","(223, 121)","(246, 130)","(263, 120)","(264, 105)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(388, 191)","(370, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(388, 191)","(370, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(388, 191)","(370, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(244, 90)","(226, 103)","(223, 119)","(246, 130)","(263, 120)","(264, 105)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(240, 84)","(270, 100)","(270, 123)","(246, 137)","(216, 124)","(219, 100)"
"(245, 80)","(220, 92)","(213, 131)","(243, 142)","(274, 127)","(273, 95)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(354, 192)","(354, 215)","(369, 223)","(394, 218)","(388, 191)","(370, 186)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(354, 192)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(354, 192)","(354, 215)","(369, 223)","(394, 218)","(388, 191)","(370, 186)"
"(357, 195)","(370, 190)","(387, 195)","(390, 215)","(371, 219)","(355, 209)"
"(354, 192)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(377, 186)"
"(356, 196)","(370, 190)","(386, 194)","(391, 213)","(370, 219)","(355, 209)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(388, 191)","(373, 185)"
"(243, 90)","(226, 103)","(222, 120)","(247, 130)","(265, 115)","(263, 100)"
"(353, 193)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(375, 185)"
"(243, 90)","(227, 102)","(222, 120)","(247, 130)","(265, 114)","(263, 100)"
"(354, 191)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(375, 185)"
"(354, 191)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(375, 185)"
"(354, 191)","(354, 215)","(369, 223)","(394, 218)","(391, 193)","(375, 185)"
"(357, 195)","(370, 190)","(391, 199)","(390, 215)","(370, 219)","(355, 209)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(357, 195)","(370, 190)","(391, 199)","(390, 215)","(370, 219)","(355, 209)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(357, 195)","(370, 190)","(391, 199)","(390, 215)","(370, 219)","(355, 209)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(357, 195)","(370, 190)","(391, 199)","(390, 215)","(370, 219)","(355, 209)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(357, 195)","(370, 190)","(391, 199)","(390, 215)","(370, 219)","(355, 209)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(357, 195)","(377, 190)","(389, 196)","(390, 215)","(371, 219)","(355, 209)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
"(243, 90)","(226, 103)","(223, 121)","(247, 130)","(265, 115)","(263, 100)"
"(375, 185)","(356, 190)","(353, 214)","(369, 223)","(395, 216)","(393, 195)"
