"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(189, 141)","(208, 136)","(220, 142)","(223, 162)","(204, 167)","(187, 156)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(204, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(207, 132)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(205, 132)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(205, 132)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(205, 132)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(205, 132)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(205, 132)"
"(188, 142)","(205, 136)","(220, 142)","(223, 162)","(199, 165)","(187, 156)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(205, 132)"
"(207, 85)","(186, 90)","(173, 109)","(191, 128)","(214, 120)","(222, 104)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(187, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(207, 87)","(218, 108)","(208, 120)","(191, 125)","(177, 111)","(189, 92)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(207, 87)","(218, 108)","(208, 120)","(191, 125)","(177, 111)","(189, 92)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(209, 133)"
"(210, 86)","(187, 89)","(175, 107)","(190, 128)","(213, 121)","(221, 107)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(210, 86)","(187, 89)","(175, 107)","(190, 128)","(213, 121)","(221, 107)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(210, 86)","(187, 89)","(175, 107)","(190, 128)","(213, 121)","(221, 107)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(207, 132)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(207, 132)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(207, 132)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(207, 132)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(207, 132)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(207, 132)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(207, 132)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(207, 85)","(187, 88)","(175, 107)","(190, 128)","(214, 120)","(221, 107)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(208, 133)"
"(207, 85)","(187, 88)","(175, 107)","(190, 128)","(214, 120)","(221, 107)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(208, 133)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(207, 85)","(187, 88)","(175, 107)","(190, 128)","(214, 120)","(221, 107)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(208, 133)"
"(207, 85)","(187, 88)","(175, 107)","(189, 128)","(211, 122)","(221, 107)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(224, 140)","(207, 132)"
"(207, 85)","(187, 88)","(175, 107)","(189, 128)","(211, 122)","(221, 107)"
"(208, 132)","(185, 140)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(185, 140)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(207, 85)","(184, 91)","(175, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(204, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(185, 140)","(185, 161)","(201, 170)","(227, 163)","(227, 144)"
"(208, 132)","(185, 140)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(206, 88)","(218, 100)","(208, 122)","(191, 125)","(178, 112)","(188, 92)"
"(208, 85)","(187, 89)","(167, 110)","(190, 128)","(212, 122)","(222, 100)"
"(188, 142)","(204, 136)","(220, 142)","(223, 162)","(204, 167)","(191, 161)"
"(186, 138)","(186, 162)","(202, 170)","(226, 165)","(224, 140)","(208, 132)"
"(188, 142)","(204, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(188, 142)","(204, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 109)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(211, 137)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 109)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(204, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 109)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(204, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 109)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 109)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(186, 138)","(186, 162)","(201, 170)","(226, 165)","(226, 142)","(208, 133)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(206, 88)","(218, 100)","(207, 123)","(191, 125)","(179, 114)","(187, 93)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(206, 88)","(218, 100)","(207, 123)","(191, 125)","(178, 112)","(187, 93)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(223, 146)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(206, 88)","(218, 100)","(207, 123)","(191, 125)","(178, 112)","(187, 93)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(174, 108)","(190, 128)","(212, 123)","(222, 105)"
"(188, 142)","(205, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(207, 85)","(185, 90)","(175, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(205, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(175, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(204, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(175, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(204, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(175, 108)","(190, 128)","(212, 122)","(222, 105)"
"(188, 142)","(204, 136)","(218, 141)","(223, 162)","(204, 167)","(191, 161)"
"(208, 132)","(186, 138)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 85)","(185, 90)","(175, 108)","(190, 128)","(212, 122)","(222, 105)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(207, 85)","(185, 90)","(175, 107)","(190, 128)","(213, 121)","(222, 99)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(207, 85)","(185, 90)","(175, 107)","(190, 128)","(212, 122)","(222, 99)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
"(207, 85)","(187, 88)","(175, 107)","(190, 128)","(212, 122)","(222, 99)"
"(208, 132)","(184, 144)","(185, 161)","(201, 170)","(227, 163)","(226, 142)"
