"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)"
"(170, 60)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(194, 54)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(191, 53)"
"(170, 60)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(191, 53)"
"(170, 60)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(191, 53)"
"(170, 60)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(191, 53)"
"(170, 60)","(170, 82)","(186, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(191, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(186, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(186, 91)","(211, 86)","(209, 61)","(193, 53)"
"(195, 7)","(172, 9)","(160, 33)","(175, 49)","(202, 46)","(207, 21)"
"(170, 60)","(170, 82)","(186, 91)","(211, 86)","(209, 61)","(193, 53)"
"(173, 63)","(193, 57)","(207, 65)","(209, 81)","(186, 87)","(173, 79)"
"(170, 60)","(170, 82)","(186, 91)","(211, 86)","(209, 61)","(193, 53)"
"(195, 7)","(172, 9)","(160, 32)","(175, 49)","(202, 47)","(207, 21)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(194, 54)"
"(195, 7)","(172, 9)","(160, 33)","(175, 49)","(202, 47)","(207, 21)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(191, 53)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(194, 54)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(194, 54)"
"(170, 60)","(170, 82)","(187, 91)","(211, 86)","(209, 61)","(194, 54)"
"(193, 53)","(169, 65)","(169, 80)","(186, 91)","(212, 84)","(211, 63)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(192, 6)","(172, 9)","(159, 30)","(175, 49)","(197, 43)","(206, 28)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(192, 9)","(204, 31)","(192, 43)","(176, 46)","(163, 33)","(172, 14)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(193, 53)","(169, 65)","(170, 82)","(187, 91)","(212, 84)","(211, 63)"
"(171, 59)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(192, 6)","(172, 9)","(160, 29)","(175, 49)","(197, 43)","(207, 25)"
"(193, 53)","(169, 64)","(170, 82)","(187, 91)","(212, 84)","(211, 63)"
"(192, 6)","(172, 9)","(160, 29)","(175, 49)","(197, 43)","(207, 25)"
"(171, 59)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(192, 9)","(204, 31)","(195, 42)","(176, 46)","(163, 33)","(172, 13)"
"(193, 53)","(169, 64)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(192, 9)","(204, 31)","(195, 42)","(176, 46)","(163, 33)","(172, 13)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(192, 9)","(204, 31)","(195, 42)","(176, 46)","(163, 33)","(172, 14)"
"(193, 53)","(169, 64)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(192, 9)","(204, 31)","(195, 42)","(176, 46)","(163, 33)","(172, 14)"
"(193, 53)","(169, 64)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(192, 9)","(204, 31)","(195, 42)","(176, 46)","(163, 33)","(172, 14)"
"(193, 53)","(169, 64)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(192, 9)","(204, 31)","(195, 42)","(176, 46)","(163, 33)","(172, 14)"
"(173, 63)","(190, 57)","(204, 62)","(209, 81)","(185, 86)","(173, 79)"
"(171, 59)","(172, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(173, 63)","(190, 57)","(204, 62)","(209, 81)","(185, 86)","(173, 79)"
"(171, 59)","(172, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(194, 10)","(204, 31)","(195, 42)","(175, 45)","(163, 33)","(172, 13)"
"(173, 63)","(190, 57)","(204, 62)","(209, 81)","(185, 86)","(173, 79)"
"(193, 53)","(169, 64)","(170, 81)","(187, 91)","(212, 84)","(211, 63)"
"(173, 63)","(190, 57)","(204, 62)","(209, 81)","(185, 86)","(173, 79)"
"(193, 53)","(169, 64)","(170, 81)","(187, 91)","(212, 84)","(211, 63)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(195, 7)","(171, 10)","(154, 30)","(175, 49)","(197, 43)","(207, 22)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(195, 7)","(171, 10)","(154, 30)","(175, 49)","(197, 43)","(207, 24)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(195, 7)","(171, 10)","(154, 30)","(175, 49)","(197, 43)","(207, 22)"
"(193, 53)","(169, 65)","(170, 82)","(186, 91)","(212, 84)","(211, 63)"
"(195, 7)","(171, 10)","(154, 30)","(175, 49)","(197, 43)","(207, 22)"
"(193, 53)","(173, 57)","(171, 83)","(186, 91)","(212, 84)","(211, 63)"
"(195, 7)","(173, 9)","(154, 30)","(175, 49)","(197, 43)","(207, 22)"
"(193, 53)","(173, 57)","(171, 83)","(187, 91)","(212, 84)","(211, 63)"
"(195, 7)","(171, 10)","(150, 30)","(175, 49)","(197, 43)","(207, 22)"
"(173, 63)","(193, 57)","(207, 65)","(209, 81)","(189, 88)","(173, 79)"
"(193, 53)","(173, 57)","(169, 80)","(187, 91)","(212, 84)","(211, 63)"
"(195, 7)","(171, 10)","(150, 30)","(175, 49)","(197, 43)","(207, 22)"
"(193, 53)","(173, 57)","(170, 82)","(187, 91)","(212, 84)","(211, 63)"
"(195, 7)","(171, 10)","(150, 30)","(175, 49)","(197, 43)","(207, 22)"
"(171, 59)","(171, 83)","(187, 91)","(211, 86)","(209, 61)","(193, 53)"
"(195, 7)","(171, 10)","(150, 30)","(175, 49)","(197, 43)","(207, 22)"
"(173, 63)","(190, 57)","(203, 62)","(208, 83)","(189, 88)","(176, 82)"
"(171, 59)","(171, 83)","(186, 91)","(212, 84)","(209, 61)","(193, 53)"
"(195, 7)","(171, 10)","(150, 30)","(175, 49)","(197, 43)","(207, 23)"
"(173, 63)","(190, 57)","(203, 62)","(208, 83)","(189, 88)","(176, 82)"
"(171, 59)","(171, 83)","(186, 91)","(212, 84)","(209, 61)","(193, 53)"
"(195, 7)","(171, 10)","(150, 30)","(175, 49)","(197, 43)","(207, 23)"
"(171, 59)","(171, 83)","(186, 91)","(211, 86)","(210, 62)","(193, 54)"
"(171, 59)","(171, 83)","(186, 91)","(211, 86)","(209, 61)","(193, 54)"
"(171, 59)","(171, 83)","(186, 91)","(211, 86)","(209, 61)","(193, 54)"
"(171, 59)","(171, 83)","(186, 91)","(211, 86)","(209, 61)","(193, 54)"
